fd_id,depth_Base_075,depth_Base_100,depth_Base_125,depth_Base_150,depth_Base_175,depth_Base_200,depth_Base_225,depth_Base_250,depth_Base_275,depth_Base_300,depth_Base_325,depth_Base_350,depth_Base_375,depth_Base_400,depth_Levee_075,depth_Levee_100,depth_Levee_125,depth_Levee_150,depth_Levee_175,depth_Levee_200,depth_Levee_225,depth_Levee_250,depth_Levee_275,depth_Levee_300,depth_Levee_325,depth_Levee_350,depth_Levee_375,depth_Levee_400,naccs_loss_Base_075,naccs_loss_Base_100,naccs_loss_Base_125,naccs_loss_Base_150,naccs_loss_Base_175,naccs_loss_Base_200,naccs_loss_Base_225,naccs_loss_Base_250,naccs_loss_Base_275,naccs_loss_Base_300,naccs_loss_Base_325,naccs_loss_Base_350,naccs_loss_Base_375,naccs_loss_Base_400,naccs_loss_Levee_075,naccs_loss_Levee_100,naccs_loss_Levee_125,naccs_loss_Levee_150,naccs_loss_Levee_175,naccs_loss_Levee_200,naccs_loss_Levee_225,naccs_loss_Levee_250,naccs_loss_Levee_275,naccs_loss_Levee_300,naccs_loss_Levee_325,naccs_loss_Levee_350,naccs_loss_Levee_375,naccs_loss_Levee_400,loss_diff_125,loss_diff_150,loss_diff_175,loss_diff_200,loss_diff_225,loss_diff_250,loss_diff_275,loss_diff_300,loss_diff_325,loss_diff_350,loss_diff_375,loss_diff_400,depth_diff_075,depth_diff_100,depth_diff_125,depth_diff_150,depth_diff_175,depth_diff_200,depth_diff_225,depth_diff_250,depth_diff_275,depth_diff_300,depth_diff_325,depth_diff_350,depth_diff_375,depth_diff_400,bg_id
529139691,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,-0.5053,0.2947,1.0947,1.8947,2.7947,3.5947,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,-1.3053,0.2947,1.0947,1.8947,2.7947,3.5947,6314.270689547913,6222.930696047572,6197.910043308673,6118.738705010036,6184.021242621037,6185.054427798943,6231.483628833871,6273.237197894436,15797.204627465742,32711.714050809092,50382.15454303822,65439.62342945541,77808.31435798421,86062.78773288615,6197.61807291133,6209.37354829448,6185.291961951999,6272.79141244168,6220.540515811217,6219.874437930943,6268.19411703542,6289.743820679781,6214.558910399513,32679.01143409943,50417.659208604804,65545.97954942248,77794.88457613293,85967.38074427743,-12.618081356674093,154.05270743164354,36.51927319017925,34.82001013200111,36.71048820154868,16.50662278534454,-9582.645717066229,-32.70261670966226,35.50466556658825,106.3561199670698,-13.429781851286954,-95.40698860871586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,245100203003
529139692,-1.3194,-1.3194,-1.3194,-1.3194,-1.3194,-1.3194,-1.3194,-0.9194,-0.11940000000000002,0.6806,1.4806,2.3806,3.1806,3.9806,-1.3194,-1.3194,-1.3194,-1.3194,-1.3194,-1.3194,-1.3194,-1.3194,-1.3194,0.6806,1.4806,2.3806,3.1806,3.9806,6574.785622142231,6522.808711120255,6533.938495805926,6533.270116561377,6572.59647029404,6510.33007351658,6622.534350752758,11248.356315694102,24301.8819138494,44363.511838466686,61576.43614600619,76709.31094055905,86417.77913768134,97345.38916511943,6510.872114602907,6559.865123453833,6536.219499337143,6577.462590169162,6493.846274424212,6551.34853364505,6527.302039522233,6504.131974593153,6533.824548250669,44294.03492168695,61655.103910492515,76838.39758830376,86597.82887534416,97410.37792605166,2.2810035312162436,44.19247360778516,-78.75019586982735,41.01846012846967,-95.23231123052514,-4744.22434110095,-17768.057365598732,-69.4769167797391,78.66776448632996,129.08664774471788,180.04973766281933,64.98876093224393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-1.2,0.0,0.0,0.0,0.0,0.0,245100203002
529139693,-1.3105,-1.3105,-1.3105,-1.3105,-1.3105,-1.3105,-1.3105,-0.6105,0.1895,1.0895,1.8895,2.6895,3.4895,4.3895,-1.3105,-1.3105,-1.3105,-1.3105,-1.3105,-1.3105,-1.3105,-1.3105,-1.3105,1.0895,1.8895,2.6895,3.4895,4.3895,3972.998566096493,3943.048315352089,3967.02790058381,3941.4207338200786,3946.3127784677686,3940.6613857176685,3967.3327136791304,8909.23377144985,18570.402577541714,31080.6281238778,40425.54081400233,47656.001365873744,52801.89347800981,60929.98991104039,3966.3304663495965,3958.3304255309313,3961.140093539469,3941.012894789002,4014.9523945716223,3939.218170151797,3993.0101456588222,3951.715349999552,3959.964615752667,31069.049633014743,40416.870586009136,47561.554993741665,52705.92541731561,60821.74434186951,-5.887807044341164,-0.40783903107697933,68.6396161038539,-1.4432155658710566,25.67743197969213,-4957.518421450298,-14610.437961789048,-11.578490863055436,-8.670227993196407,-94.44637213207481,-95.96806069420902,-108.24556917087173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.5,0.0,0.0,0.0,0.0,0.0,245100203002
529139694,-1.345,-1.345,-1.345,-1.345,-1.345,-1.345,-1.345,-0.645,0.155,1.055,1.855,2.655,3.455,4.355,-1.345,-1.345,-1.345,-1.345,-1.345,-1.345,-1.345,-1.345,-1.345,1.055,1.855,2.655,3.455,4.355,3327.748922734255,3324.971581621288,3316.2344927837316,3343.3693249521116,3326.1354590249584,3330.9846823490893,3353.911351345408,7526.296686666513,15731.744054649484,26497.38325995473,34610.087830314034,40880.17422704181,45233.387363435206,52424.43040064039,3329.988247191641,3359.940157451639,3301.3295476431877,3349.5130412617928,3354.852098737343,3294.9765442697967,3341.0592872717857,3334.198968114442,3369.584154505768,26402.42315270321,34626.01128406775,40723.375751773056,45217.250827433374,52436.28719546161,-14.904945140544037,6.143716309681489,28.716639712384843,-36.00813807929279,-12.852064073622198,-4192.097718552071,-12362.159900143717,-94.96010725151729,15.92345375372132,-156.79847526875685,-16.136536001824997,11.85679482122348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.5,0.0,0.0,0.0,0.0,0.0,245100203002
529139695,-1.3164,-1.3164,-1.3164,-1.3164,-1.3164,-1.3164,-1.3164,-0.6164,0.1836,1.0836,1.8836,2.6836,3.4836,4.3836,-1.3164,-1.3164,-1.3164,-1.3164,-1.3164,-1.3164,-1.3164,-1.3164,-1.3164,1.0836,1.8836,2.6836,3.4836,4.3836,2399.38879733264,2404.4925678994487,2379.5972368053513,2390.372427019167,2403.427737667236,2413.5927274150326,2382.4177784574927,5394.571910212803,11440.498287774097,19047.122997399772,24711.62963567686,29053.14793573208,32181.882761198853,37251.281550203195,2404.301577989713,2373.8674831249996,2405.132071621242,2382.209455594036,2368.6066406214595,2411.8602955891206,2368.985789763257,2390.272392803345,2380.5628718604908,19045.32240237603,24749.5745145799,29152.962872654534,32174.763267126305,37261.97917536412,25.53483481589072,-8.16297142513098,-34.82109704577675,-1.7324318259118867,-13.431988694235455,-3004.2995174094576,-9059.935415913606,-1.8005950237398418,37.944878903040994,99.81493692245735,-7.119494072549723,10.697625160923677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.5,0.0,0.0,0.0,0.0,0.0,245100203002
529139696,-1.3337,-1.3337,-1.3337,-1.3337,-1.3337,-1.3337,-1.3337,-0.6337,0.1663,1.0663,1.8663,2.6663,3.4663,4.3663,-1.3337,-1.3337,-1.3337,-1.3337,-1.3337,-1.3337,-1.3337,-1.3337,-1.3337,1.0663,1.8663,2.6663,3.4663,4.3663,2612.2836285525505,2598.0586938561605,2589.237126120279,2571.3890620821485,2574.582200996729,2580.3298774000527,2606.993614962099,5838.068259638575,12563.827869307741,21179.97995073928,27790.401870251553,32682.467789068018,36058.585663106554,41630.48761563114,2598.1079891895397,2583.8331807649797,2599.6917088168225,2589.281501091016,2586.412619092174,2582.1343937307547,2619.1518559535643,2574.5528199809955,2593.424414861035,21141.11571950476,27774.56692449461,32674.615499524327,36028.84002307999,41823.38748785106,10.454582696543753,17.89243900886745,11.830418095444994,1.804516330702049,12.158240991465188,-3263.5154396575786,-9970.403454446707,-38.864231234522784,-15.83494575694155,-7.852289543692176,-29.745640026563034,192.89987221991933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.5,0.0,0.0,0.0,0.0,0.0,245100203002
529139697,-1.3221,-1.3221,-1.3221,-1.3221,-1.3221,-1.3221,-1.3221,-0.6221,0.1779,1.0779,1.8779,2.6779,3.4779,4.3779,-1.3221,-1.3221,-1.3221,-1.3221,-1.3221,-1.3221,-1.3221,-1.3221,-1.3221,1.0779,1.8779,2.6779,3.4779,4.3779,2342.4204674196526,2362.097365812638,2332.5181593314933,2325.416712192829,2343.406505247027,2341.808219959078,2358.006659852914,5309.210947689157,11261.461199554216,18992.048625046606,24724.563773731305,29030.04112268581,32133.22480712995,37135.99232569444,2340.9319359988717,2364.479815368591,2373.6805721760265,2341.4391698966306,2332.164443068176,2330.0674276261702,2352.160077047366,2340.6497463323044,2378.2854347088123,18941.445989448614,24658.864879950226,29090.51859145888,32180.073903554923,37229.62868974174,41.162412844533684,16.02245770380156,-11.242062178850986,-11.740792332907954,-5.846582805547759,-2968.5612013568525,-8883.175764845404,-50.602635597991934,-65.6988937810779,60.477468773069695,46.849096424972636,93.63636404729426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.5,0.0,0.0,0.0,0.0,0.0,245100203002
529139698,-1.3273,-1.3273,-1.3273,-1.3273,-1.3273,-1.3273,-1.3273,-0.6273,0.1727,1.0727,1.8727,2.6727,3.4727,4.3727,-1.3273,-1.3273,-1.3273,-1.3273,-1.3273,-1.3273,-1.3273,-1.3273,-1.3273,1.0727,1.8727,2.6727,3.4727,4.3727,2519.453918495025,2532.073649543259,2532.103975835453,2495.466226246601,2504.312247843859,2507.8120834179126,2500.3756757738265,5649.671979594905,11863.580287775925,19865.201414566498,25986.81058365376,30577.405348379827,33871.45831953281,39140.01211756352,2546.321017265257,2472.7558367635133,2511.1126954714628,2505.667651539885,2485.706438215372,2502.552280383975,2519.6033943390626,2533.895495186769,2504.9004179340104,19933.895813051873,26000.035934144762,30567.593292367976,33776.48099589189,39105.88870693294,-20.991280363990438,10.201425293284043,-18.60580962848701,-5.259803033937749,19.227718565236156,-3115.7764844081357,-9358.679869841915,68.69439848537452,13.225350491000057,-9.812056011852471,-94.97732364091019,-34.123410630577766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.5,0.0,0.0,0.0,0.0,0.0,245100203002
529139699,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.2189,-0.4189,0.38109999999999994,1.1811,2.0811,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.3189,-1.2189,-0.4189,0.38109999999999994,1.1811,2.0811,5361.561198806932,5411.908770746144,5289.110195883498,5347.621829801598,5368.238907374505,5300.6048388225045,5336.270543854099,5330.467834477929,5374.623941995973,6201.089893820598,14281.537450372058,29255.107051262934,44240.745241747136,57776.03482099404,5330.507176969883,5357.294572322669,5364.7110732859355,5362.647655102602,5314.836363749386,5285.030765119029,5327.446139405195,5260.977825320081,5341.137743986394,6172.623088246915,14320.325683056137,29160.651692337175,44240.849419704726,57914.03157790769,75.60087740243803,15.02582530100326,-53.4025436251204,-15.574073703476413,-8.824404448903065,-69.49000915784733,-33.486198009579354,-28.466805573682656,38.78823268407677,-94.45535892575676,0.10417795759145142,137.99675691365093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245100203002
529139700,-1.3204,-1.3204,-1.3204,-0.5204,0.37959999999999994,1.1796,1.9796,2.7796,3.5796,4.4796,5.2796,6.0796,6.8796,7.6796,-1.3204,-1.3204,-1.3204,-1.3204,-1.3204,-1.3204,-1.3204,-1.3204,-1.3204,4.4796,5.2796,6.0796,6.8796,7.6796,5047.877580993379,5029.424371793,5080.840056653026,12528.366562163394,27805.022360369374,41855.89541751877,53599.59057473304,62393.91899857377,68928.99800626996,80153.70948040199,90868.9100960255,105136.639879543,119585.2925617532,126477.42547301941,5024.596857502295,5107.794093431045,5017.507026355624,5064.604193670105,5069.252378595871,5012.960523743279,5020.128468720703,5045.409056742661,5102.928809619362,80271.33788555872,90623.19735164997,105144.10428643604,119491.222770165,126474.3358502683,-63.33303029740261,-7463.762368493289,-22735.769981773497,-36842.934893775484,-48579.46210601233,-57348.5099418311,-63826.06919665059,117.62840515673854,-245.71274437553174,7.464406893038199,-94.06979158820842,-3.0896227511171497,0.0,0.0,0.0,-0.8,-1.7,-2.5,-3.3,-4.1,-4.9,0.0,0.0,0.0,0.0,0.0,245100203002
529139701,-1.3191,-1.3191,-1.3191,-0.5191,0.38089999999999996,1.1809,1.9809,2.7809,3.5809,4.4809,5.2809,6.0809,6.8809,7.6809,-1.3191,-1.3191,-1.3191,-1.3191,-1.3191,-1.3191,-1.3191,-1.3191,-1.3191,4.4809,5.2809,6.0809,6.8809,7.6809,5115.089003978118,5084.750580877294,5110.2589967619415,12702.068205551506,27866.028175565225,41913.725339140154,53732.86514503615,62378.8319765929,69140.04638748577,80293.68206820238,91165.49177072966,105461.60502575913,119809.09993438284,126993.80618235748,5056.517857623752,5132.47704411368,5095.321003511513,5106.789734734341,5148.919956810521,5091.736176939764,5181.917733930505,5130.761152189428,5171.513978346041,80303.7478619452,91328.55150934738,105435.27698470412,119641.89963058212,126733.95582021392,-14.937993250428269,-7595.278470817165,-22717.108218754707,-36821.98916220039,-48550.94741110565,-57248.07082440346,-63968.53240913973,10.065793742834943,163.05973861773023,-26.328041054989722,-167.20030380073268,-259.85036214355654,0.0,0.0,0.0,-0.8,-1.7,-2.5,-3.3,-4.1,-4.9,0.0,0.0,0.0,0.0,0.0,245100203002
529139702,-1.3255,-1.3255,-1.3255,-0.5255,0.37449999999999994,1.1745,1.9745,2.7745,3.5745,4.4745,5.2745,6.0745,6.8745,7.6745,-1.3255,-1.3255,-1.3255,-1.3255,-1.3255,-1.3255,-1.3255,-1.3255,-1.3255,4.4745,5.2745,6.0745,6.8745,7.6745,5089.136282842564,5082.6315276943305,5096.391652143,12705.917643658631,27874.693041995786,41825.723805962465,53680.89475515559,62398.78323266106,68962.80280904131,80194.31119179908,90917.73779831019,105327.8227917686,119654.3935508123,126657.46781877353,5080.854305495542,5116.407810997714,5115.135239300514,5104.349843446715,5064.907293802952,5132.9702687648105,5108.154135273372,5133.665368624535,5136.43463140116,80243.61195094514,91210.51423477706,105138.98651582052,119647.80854909276,126203.51406212154,18.743587157514312,-7601.567800211917,-22809.785748192833,-36692.753537197656,-48572.740619882214,-57265.117864036525,-63826.36817764015,49.30075914606171,292.7764364668742,-188.8362759480691,-6.585001719515337,-453.9537566520009,0.0,0.0,0.0,-0.8,-1.7,-2.5,-3.3,-4.1,-4.9,0.0,0.0,0.0,0.0,0.0,245100203002
529139703,-1.3136,-1.3136,-1.3136,-0.5136,0.38639999999999997,1.1864,1.9864,2.7864,3.5864,4.4864,5.2864,6.0864,6.8864,7.6864,-1.3136,-1.3136,-1.3136,-1.3136,-1.3136,-1.3136,-1.3136,-1.3136,-1.3136,4.4864,5.2864,6.0864,6.8864,7.6864,5799.336362328619,5815.5529349445105,5834.3664122066875,14534.919076798227,31763.88671278718,48009.32515484601,61258.559380902836,71375.27972567652,78625.6521965166,91904.38617200503,103888.28150515878,120282.32652832007,137335.2357960743,144178.81478275437,5790.012642435459,5799.102939303882,5827.552186197079,5791.480403349421,5803.438182685426,5844.310154786719,5804.247564063841,5805.74681287105,5806.912190552028,91674.67012161938,103810.10880059228,120424.28604195459,136860.89702249074,144313.2207641178,-6.8142260096089435,-8743.438673448807,-25960.448530101756,-42165.01500005929,-55454.31181683899,-65569.53291280546,-72818.74000596456,-229.71605038565082,-78.17270456650137,141.95951363451772,-474.33877358357233,134.405981363441,0.0,0.0,0.0,-0.8,-1.7,-2.5,-3.3,-4.1,-4.9,0.0,0.0,0.0,0.0,0.0,245100203002
529139704,-1.3346,-1.3346,-1.3346,-0.5346,0.36539999999999995,1.1654,1.9654,2.7654,3.5654,4.4654,5.2654,6.0654,6.8654,7.6654,-1.3346,-1.3346,-1.3346,-1.3346,-1.3346,-1.3346,-1.3346,-1.3346,-1.3346,4.4654,5.2654,6.0654,6.8654,7.6654,5665.859182949963,5617.717750794814,5625.779584147326,14145.772011121688,31399.213398981105,47467.47186813777,60999.42862184097,71178.39390337473,78651.1121816108,91019.81317565663,103618.55479709226,119697.00785015117,136401.50821011543,143988.4392065558,5686.911040966336,5634.034943891944,5641.6832277674,5706.075632654808,5679.168165069759,5605.255233686264,5678.264528312308,5638.550538273231,5675.8044609570425,91088.40754872015,103501.9273763573,119755.40071546692,136584.00038615533,144357.96820131564,15.903643620073733,-8439.696378466879,-25720.045233911347,-41862.216634451506,-55321.16409352865,-65539.84336510151,-72975.30772065377,68.5943730635186,-116.62742073496578,58.39286531574206,182.49217603990257,369.52899475981263,0.0,0.0,0.0,-0.8,-1.7,-2.5,-3.3,-4.1,-4.9,0.0,0.0,0.0,0.0,0.0,245100203002
529139705,-1.327,-1.327,-1.327,-0.527,0.37299999999999994,1.173,1.973,2.773,3.573,4.473,5.273,6.073,6.873,7.673,-1.327,-1.327,-1.327,-1.327,-1.327,-1.327,-1.327,-1.327,-1.327,4.473,5.273,6.073,6.873,7.673,6218.348799396776,6356.560921434149,6223.445239536286,15521.597952612952,33868.144710050765,50707.138844650915,64824.970771900465,75408.36942832789,83293.32702861904,97281.81270190842,110268.4389661238,127387.94175638602,144358.3294750288,152590.95615921463,6233.697796252484,6246.960495950169,6301.674393145853,6226.483119808198,6254.986176196548,6276.020487394013,6246.612345062871,6290.760723840744,6246.467914900242,97186.99262458169,110351.80189466603,127580.30843069803,144502.30474532556,152736.23911278616,78.22915360956728,-9295.114832804753,-27613.158533854217,-44431.1183572569,-58578.358426837585,-69117.60870448715,-77046.85911371879,-94.82007732674303,83.3629285422448,192.3666743120141,143.97527029679847,145.28295357150984,0.0,0.0,0.0,-0.8,-1.7,-2.5,-3.3,-4.1,-4.9,0.0,0.0,0.0,0.0,0.0,245100203002
529139706,-1.3094,-1.3094,-1.3094,-0.5094,0.39059999999999995,1.1906,1.9906,2.7906,3.5906,4.4906,5.2906,6.0906,6.8906,7.6906,-1.3094,-1.3094,-1.3094,-1.3094,-1.3094,-1.3094,-1.3094,-1.3094,-1.3094,4.4906,5.2906,6.0906,6.8906,7.6906,5139.217108744415,5044.888297023511,5089.282462607473,12737.83062473447,28044.340416527928,42258.801295379344,53895.40766501494,62603.649572993425,69095.9129071398,80467.72563042805,91307.90725419178,105537.68683483009,120093.00899959683,126943.3305209434,5130.295484426657,5035.773116229921,5074.542708679004,5057.75556540353,5071.883569829844,5094.391112624983,5123.511807136919,5146.699946668051,5112.216927383197,80422.74639277034,91231.27125842444,105718.97620496906,120178.54747416067,126683.44211831226,-14.73975392846912,-7680.07505933094,-22972.45684669808,-37164.41018275437,-48771.89585787803,-57456.94962632537,-63983.695979756594,-44.97923765770222,-76.63599576734866,181.28937013896456,85.53847456381716,-259.8884026311398,0.0,0.0,0.0,-0.8,-1.7,-2.5,-3.3,-4.1,-4.9,0.0,0.0,0.0,0.0,0.0,245100203002
529139707,-1.3228,-1.3228,-1.3228,-0.5228,0.3772,1.1772,1.9772,2.7772,3.5772,4.4772,5.2772,6.0772,6.8772,7.6772,-1.3228,-1.3228,-1.3228,-1.3228,-1.3228,-1.3228,-1.3228,-1.3228,-1.3228,4.4772,5.2772,6.0772,6.8772,7.6772,5073.925566325829,5103.443993687918,5152.755785586717,12637.69314267024,27622.140620487768,41845.91354862422,53632.357004861435,62409.83923958151,69094.12236970171,80216.04691292798,90921.78495444203,105333.94563356493,120000.90966952097,126666.63218552207,5030.322433140563,5015.572813461093,5087.69318415294,5068.650835939759,5013.483999905475,5041.052297840606,5043.438019465895,5089.688375352672,5049.238279156202,80159.10633819562,91161.76639918923,105083.52259975462,119631.10921531412,126492.10603784335,-65.06260143377666,-7569.04230673048,-22608.656620582293,-36804.861250783615,-48588.91898539554,-57320.150864228846,-64044.88409054552,-56.94057473236241,239.9814447471934,-250.42303381031113,-369.80045420684036,-174.52614767875014,0.0,0.0,0.0,-0.8,-1.7,-2.5,-3.3,-4.1,-4.9,0.0,0.0,0.0,0.0,0.0,245100203002
