,year,month,highest,MHHW,MHW,MSL,MTL,MLW,MLLW,DTL,GT,MN,DHQ,DLQ,HWI,LWI,lowest,inferred
492,1943,7,0.194,,-0.154,-0.324,-0.331,-0.507,,,,0.354,,,12.080,6.140,-0.721,0
493,1943,8,0.255,,-0.129,-0.303,-0.306,-0.486,,,,0.357,,,12.120,6.240,-0.782,0
494,1943,9,0.163,,-0.199,-0.364,-0.367,-0.535,,,,0.335,,,12.080,6.180,-0.995,0
495,1943,10,0.224,,-0.181,-0.352,-0.367,-0.550,,,,0.369,,,12.020,6.160,-1.391,0
496,1943,11,0.255,,-0.312,-0.462,-0.465,-0.620,,,,0.308,,,11.970,6.130,-1.086,0
497,1943,12,-0.050,,-0.431,-0.605,-0.605,-0.782,,,,0.351,,,11.950,6.010,-1.483,0
498,1944,1,0.011,,-0.398,-0.559,-0.565,-0.730,,,,0.332,,,11.860,5.930,-1.025,0
499,1944,2,-0.020,,-0.401,-0.571,-0.571,-0.739,,,,0.338,,,11.710,5.920,-1.208,0
500,1944,3,0.041,,-0.312,-0.474,-0.474,-0.638,,,,0.326,,,11.880,5.920,-1.147,0
501,1944,4,0.041,,-0.273,-0.443,-0.437,-0.605,,,,0.332,,,11.770,6.090,-0.995,0
502,1944,5,0.255,,-0.175,-0.349,-0.346,-0.520,,,,0.344,,,11.930,6.180,-0.782,0
503,1944,6,0.316,,-0.160,-0.331,-0.340,-0.520,,,,0.360,,,11.980,6.030,-1.025,0
504,1944,7,0.194,,-0.132,-0.300,-0.309,-0.483,,,,0.351,,,11.980,6.040,-0.751,0
505,1944,8,0.255,,-0.160,-0.337,-0.340,-0.520,,,,0.360,,,11.900,6.000,-0.904,0
506,1944,9,0.072,,-0.160,-0.340,-0.343,-0.526,,,,0.366,,,11.960,5.910,-1.025,0
507,1944,10,0.163,,-0.233,-0.398,-0.401,-0.571,,,,0.338,,,11.970,5.960,-1.178,0
508,1944,11,0.194,,-0.236,-0.398,-0.401,-0.562,,,,0.326,,,11.980,6.030,-1.208,0
509,1944,12,0.163,,-0.446,-0.602,-0.608,-0.766,,,,0.320,,,11.860,6.120,-1.391,0
510,1945,1,0.072,,-0.431,-0.593,-0.599,-0.763,,,,0.332,,,11.750,5.950,-1.483,0
511,1945,2,0.072,,-0.376,-0.544,-0.544,-0.715,,,,0.338,,,11.850,5.950,-1.513,0
512,1945,3,0.072,,-0.233,-0.401,-0.404,-0.577,,,,0.344,,,11.800,6.160,-0.934,0
513,1945,4,0.194,,-0.224,-0.398,-0.398,-0.568,,,,0.344,,,11.860,6.000,-0.934,0
514,1945,5,0.285,,-0.129,-0.297,-0.309,-0.489,,,,0.360,,,11.870,6.000,-1.056,0
515,1945,6,0.224,,-0.142,-0.315,-0.321,-0.501,,,,0.360,,,12.040,5.870,-0.751,0
516,1945,7,0.194,,-0.084,-0.263,-0.267,-0.449,,,,0.366,,,12.010,5.880,-0.721,0
517,1945,8,0.102,,-0.123,-0.303,-0.306,-0.489,,,,0.366,,,11.920,6.040,-0.751,0
518,1945,9,0.620,,-0.053,-0.224,-0.230,-0.407,,,,0.354,,,11.930,5.980,-0.751,0
519,1945,10,0.316,,-0.148,-0.315,-0.318,-0.492,,,,0.344,,,12.050,6.180,-0.934,0
520,1945,11,0.224,,-0.178,-0.334,-0.343,-0.507,,,,0.329,,,11.910,6.090,-1.117,0
521,1945,12,0.407,,-0.212,-0.367,-0.376,-0.541,,,,0.329,,,11.990,6.000,-1.025,0
522,1946,1,0.255,,-0.294,-0.462,-0.465,-0.635,,,,0.341,,,11.940,6.140,-1.178,0
523,1946,2,0.102,,-0.346,-0.516,-0.520,-0.690,,,,0.344,,,11.910,5.830,-1.269,0
524,1946,3,0.133,,-0.178,-0.346,-0.349,-0.516,,,,0.338,,,11.850,6.010,-0.934,0
525,1946,4,0.224,,-0.181,-0.352,-0.355,-0.529,,,,0.347,,,12.030,5.940,-1.025,0
526,1946,5,0.438,,-0.135,-0.309,-0.315,-0.495,,,,0.360,,,11.980,5.940,-0.812,0
527,1946,6,0.224,,-0.114,-0.288,-0.294,-0.474,,,,0.360,,,11.950,6.090,-0.690,0
528,1946,7,0.224,,-0.105,-0.276,-0.282,-0.456,,,,0.351,,,11.830,5.850,-0.751,0
529,1946,8,0.194,,-0.111,-0.288,-0.288,-0.462,,,,0.351,,,12.020,5.870,-0.904,0
530,1946,9,0.163,,-0.120,-0.288,-0.288,-0.456,,,,0.335,,,12.000,6.010,-0.965,0
531,1946,10,0.407,,-0.117,-0.282,-0.282,-0.446,,,,0.329,,,12.130,6.100,-0.934,0
532,1946,11,0.316,,-0.224,-0.376,-0.379,-0.535,,,,0.311,,,12.210,6.030,-1.056,0
533,1946,12,0.102,,-0.334,-0.504,-0.501,-0.672,,,,0.338,,,11.750,5.840,-1.605,0
534,1947,1,0.224,,-0.312,-0.465,-0.468,-0.623,,,,0.311,,,12.070,6.200,-1.361,0
535,1947,2,0.011,,-0.465,-0.629,-0.635,-0.806,,,,0.341,,,11.870,5.780,-1.361,0
536,1947,3,0.133,,-0.343,-0.507,-0.510,-0.681,,,,0.338,,,12.020,6.150,-1.239,0
537,1947,4,0.194,,-0.203,-0.364,-0.370,-0.535,,,,0.332,,,12.280,6.070,-0.995,0
538,1947,5,0.224,,-0.212,-0.361,-0.373,-0.535,,,,0.323,,,12.080,5.860,-0.965,0
539,1947,6,0.285,,-0.068,-0.239,-0.242,-0.416,,,,0.347,,,11.980,5.920,-0.873,0
540,1947,7,0.163,,-0.126,-0.291,-0.291,-0.459,,,,0.332,,,12.120,6.020,-0.721,0
541,1947,8,0.102,,-0.096,-0.260,-0.263,-0.431,,,,0.335,,,12.010,5.900,-0.721,0
542,1947,9,0.468,,-0.105,-0.270,-0.270,-0.437,,,,0.332,,,11.990,5.960,-0.934,0
543,1947,10,0.133,,-0.166,-0.334,-0.334,-0.501,,,,0.335,,,12.240,5.980,-0.995,0
544,1947,11,0.438,,-0.129,-0.273,-0.285,-0.440,,,,0.311,,,11.920,5.810,-0.934,0
545,1947,12,0.011,,-0.401,-0.556,-0.559,-0.718,,,,0.317,,,11.920,5.720,-1.208,0
546,1948,1,0.163,,-0.428,-0.574,-0.587,-0.742,,,,0.314,,,11.980,5.880,-1.147,0
547,1948,2,0.041,,-0.297,-0.465,-0.465,-0.629,,,,0.332,,,11.910,6.080,-1.086,0
548,1948,3,0.224,,-0.221,-0.379,-0.385,-0.553,,,,0.332,,,12.030,5.850,-1.147,0
549,1948,4,0.194,,-0.218,-0.382,-0.385,-0.556,,,,0.338,,,11.860,5.920,-0.995,0
550,1948,5,0.468,,-0.135,-0.297,-0.306,-0.474,,,,0.338,,,11.790,5.840,-0.812,0
551,1948,6,0.194,,-0.120,-0.282,-0.288,-0.452,,,,0.332,,,11.920,5.850,-0.782,0
552,1948,7,0.163,,-0.117,-0.288,-0.291,-0.465,,,,0.347,,,11.890,5.920,-0.782,0
553,1948,8,0.224,,-0.154,-0.321,-0.331,-0.504,,,,0.351,,,11.950,5.840,-0.812,0
554,1948,9,0.163,,-0.102,-0.273,-0.273,-0.443,,,,0.341,,,11.930,5.850,-0.782,0
555,1948,10,0.316,,-0.142,-0.303,-0.312,-0.483,,,,0.341,,,11.980,5.820,-0.995,0
556,1948,11,0.224,,-0.166,-0.318,-0.324,-0.486,,,,0.320,,,11.980,5.930,-0.904,0
557,1948,12,0.255,,-0.230,-0.391,-0.388,-0.547,,,,0.317,,,11.830,5.870,-1.513,0
558,1949,1,0.255,,-0.245,-0.410,-0.416,-0.584,,,,0.338,,,11.840,5.970,-0.965,0
559,1949,2,0.285,,-0.257,-0.413,-0.416,-0.577,,,,0.320,,,11.760,5.970,-1.117,0
560,1949,3,0.194,,-0.382,-0.541,-0.544,-0.705,,,,0.323,,,11.910,5.780,-1.391,0
561,1949,4,0.224,,-0.248,-0.413,-0.413,-0.577,,,,0.329,,,11.630,5.940,-1.025,0
562,1949,5,0.377,,-0.163,-0.321,-0.331,-0.501,,,,0.338,,,11.790,5.740,-0.873,0
563,1949,6,0.224,,-0.120,-0.285,-0.288,-0.456,,,,0.335,,,11.880,5.750,-0.782,0
564,1949,7,0.224,,-0.114,-0.294,-0.294,-0.477,,,,0.363,,,11.980,5.930,-0.751,0
565,1949,8,0.255,,-0.102,-0.276,-0.282,-0.459,,,,0.357,,,11.970,5.860,-0.690,0
566,1949,9,0.285,,-0.166,-0.337,-0.343,-0.516,,,,0.351,,,12.010,5.930,-0.812,0
567,1949,10,0.316,,-0.114,-0.273,-0.276,-0.440,,,,0.326,,,12.060,5.870,-0.690,0
568,1949,11,0.255,,-0.267,-0.416,-0.422,-0.577,,,,0.311,,,12.140,5.880,-1.239,0
569,1949,12,0.102,,-0.416,-0.559,-0.568,-0.718,,,,0.302,,,11.690,5.790,-1.208,0
570,1950,1,0.072,,-0.358,-0.507,-0.516,-0.672,,,,0.314,,,11.860,5.840,-1.269,0
571,1950,2,0.194,,-0.331,-0.489,-0.489,-0.648,,,,0.317,,,11.990,5.780,-1.361,0
572,1950,3,0.072,,-0.468,-0.623,-0.626,-0.788,,,,0.320,,,11.820,5.830,-1.361,0
573,1950,4,0.133,,-0.303,-0.465,-0.468,-0.635,,,,0.332,,,11.670,5.890,-1.269,0
574,1950,5,0.102,,-0.215,-0.379,-0.385,-0.556,,,,0.341,,,11.980,5.950,-1.056,0
575,1950,6,0.102,,-0.215,-0.382,-0.388,-0.559,,,,0.344,,,11.900,5.960,-0.934,0
576,1950,7,0.133,,-0.187,-0.361,-0.364,-0.538,,,,0.351,,,12.040,6.160,-0.812,0
577,1950,8,0.194,,-0.145,-0.315,-0.315,-0.489,,,,0.344,,,12.020,5.900,-0.782,0
578,1950,9,0.468,,-0.111,-0.267,-0.273,-0.431,,,,0.320,,,11.930,5.880,-0.721,0
579,1950,10,0.194,,-0.132,-0.291,-0.291,-0.449,,,,0.317,,,11.870,5.860,-0.812,0
580,1950,11,0.986,,-0.148,-0.300,-0.303,-0.462,,,,0.314,,,11.760,5.830,-1.361,0
581,1950,12,0.377,,-0.273,-0.428,-0.434,-0.596,,,,0.323,,,11.730,5.580,-1.239,0
582,1951,1,0.163,,-0.324,-0.492,-0.492,-0.660,,,,0.335,,,11.700,5.860,-1.147,0
583,1951,2,0.072,,-0.352,-0.513,-0.520,-0.684,,,,0.332,,,11.720,6.090,-1.239,0
584,1951,3,0.651,,-0.148,-0.312,-0.315,-0.483,,,,0.335,,,11.540,5.800,-1.086,0
585,1951,4,,,-0.190,-0.355,-0.358,-0.526,,,,0.335,,,,,,0
586,1951,5,0.255,,-0.163,-0.327,-0.331,-0.501,,,,0.338,,,11.870,5.820,-1.025,0
587,1951,6,0.468,,-0.035,-0.199,-0.209,-0.379,,,,0.344,,,11.720,5.870,-0.721,0
588,1951,7,0.133,,-0.126,-0.294,-0.300,-0.474,,,,0.347,,,11.880,6.020,-1.025,0
589,1951,8,0.224,,-0.099,-0.267,-0.270,-0.440,,,,0.341,,,11.830,5.840,-0.782,0
590,1951,9,0.285,,-0.096,-0.257,-0.263,-0.431,,,,0.335,,,11.810,5.810,-0.873,0
591,1951,10,0.285,,-0.120,-0.282,-0.288,-0.456,,,,0.335,,,11.920,5.800,-0.812,0
592,1951,11,0.620,,-0.312,-0.456,-0.465,-0.614,,,,0.302,,,11.750,5.710,-1.086,0
593,1951,12,0.194,,-0.324,-0.486,-0.489,-0.651,,,,0.326,,,11.530,5.680,-1.300,0
594,1952,1,0.285,,-0.321,-0.483,-0.486,-0.651,,,,0.329,,,11.810,5.920,-1.483,0
595,1952,2,0.163,,-0.288,-0.446,-0.456,-0.620,,,,0.332,,,11.980,5.960,-1.086,0
596,1952,3,0.651,,-0.236,-0.398,-0.401,-0.562,,,,0.326,,,11.780,5.690,-1.300,0
597,1952,4,0.255,,-0.209,-0.376,-0.379,-0.550,,,,0.341,,,11.710,5.830,-0.965,0
598,1952,5,0.407,,-0.120,-0.279,-0.288,-0.456,,,,0.335,,,11.600,5.590,-0.721,0
599,1952,6,0.133,,-0.166,-0.337,-0.340,-0.510,,,,0.344,,,11.810,5.900,-0.873,0
600,1952,7,0.224,,-0.145,-0.312,-0.321,-0.495,,,,0.351,,,11.900,5.910,-0.782,0
601,1952,8,0.224,,-0.129,-0.297,-0.303,-0.474,,,,0.344,,,11.900,5.990,-0.812,0
602,1952,9,0.925,,-0.090,-0.267,-0.260,-0.434,,,,0.344,,,11.800,5.770,-0.751,0
603,1952,10,0.102,,-0.245,-0.410,-0.410,-0.574,,,,0.329,,,11.880,5.620,-1.208,0
604,1952,11,0.620,,-0.181,-0.334,-0.340,-0.495,,,,0.314,,,11.720,5.630,-0.904,0
605,1952,12,0.316,,-0.215,-0.370,-0.376,-0.535,,,,0.320,,,11.630,5.780,-1.208,0
606,1953,1,0.529,,-0.199,-0.352,-0.361,-0.523,,,,0.323,,,11.710,5.730,-1.239,0
607,1953,2,0.102,,-0.337,-0.492,-0.495,-0.651,,,,0.314,,,11.800,5.880,-1.117,0
608,1953,3,0.102,,-0.251,-0.416,-0.416,-0.580,,,,0.329,,,11.680,5.850,-1.086,0
609,1953,4,0.346,,-0.212,-0.367,-0.376,-0.541,,,,0.329,,,11.870,5.720,-1.056,0
610,1953,5,0.316,,-0.090,-0.263,-0.270,-0.452,,,,0.363,,,11.840,5.800,-0.965,0
611,1953,6,0.316,,-0.099,-0.263,-0.276,-0.449,,,,0.351,,,11.660,5.800,-0.782,0
612,1953,7,0.407,,-0.108,-0.288,-0.288,-0.471,,,,0.363,,,11.700,5.840,-0.721,0
613,1953,8,0.285,,-0.090,-0.267,-0.270,-0.446,,,,0.357,,,11.820,5.660,-1.056,0
614,1953,9,0.285,,-0.096,-0.257,-0.260,-0.425,,,,0.329,,,11.760,5.740,-0.782,0
615,1953,10,0.346,,-0.120,-0.282,-0.288,-0.452,,,,0.332,,,11.860,5.750,-0.843,0
616,1953,11,0.102,,-0.215,-0.382,-0.379,-0.547,,,,0.332,,,11.980,5.870,-1.574,0
617,1953,12,0.255,,-0.358,-0.510,-0.513,-0.666,,,,0.308,,,11.870,5.950,-1.178,0
618,1954,1,0.133,,-0.364,-0.510,-0.513,-0.666,,,,0.302,,,11.800,5.820,-1.147,0
619,1954,2,0.163,,-0.276,-0.434,-0.434,-0.590,,,,0.314,,,11.760,5.660,-1.147,0
620,1954,3,0.407,,-0.324,-0.483,-0.483,-0.644,,,,0.320,,,11.770,5.650,-1.361,0
621,1954,4,0.285,,-0.203,-0.361,-0.370,-0.538,,,,0.335,,,11.760,5.740,-0.995,0
622,1954,5,0.224,,-0.145,-0.306,-0.312,-0.483,,,,0.338,,,11.660,5.830,-0.843,0
623,1954,6,0.224,,-0.117,-0.282,-0.288,-0.456,,,,0.338,,,11.820,5.740,-0.873,0
624,1954,7,0.102,,-0.142,-0.309,-0.315,-0.489,,,,0.347,,,11.700,5.870,-0.751,0
625,1954,8,0.102,,-0.178,-0.355,-0.355,-0.532,,,,0.354,,,11.880,5.810,-0.873,0
626,1954,9,0.224,,-0.111,-0.276,-0.276,-0.440,,,,0.329,,,11.780,5.780,-0.904,0
627,1954,10,1.169,,-0.139,-0.312,-0.306,-0.477,,,,0.338,,,11.510,5.560,-1.300,0
628,1954,11,0.163,,-0.254,-0.407,-0.413,-0.571,,,,0.317,,,11.530,5.840,-1.178,0
629,1954,12,-0.020,,-0.407,-0.556,-0.556,-0.708,,,,0.302,,,11.850,5.900,-1.208,0
630,1955,1,0.102,,-0.324,-0.474,-0.477,-0.632,,,,0.308,,,11.620,5.830,-1.178,0
631,1955,2,0.102,,-0.343,-0.501,-0.501,-0.660,,,,0.317,,,11.620,5.920,-1.300,0
632,1955,3,0.255,,-0.312,-0.483,-0.483,-0.654,,,,0.341,,,11.590,5.710,-1.422,0
633,1955,4,0.163,,-0.157,-0.321,-0.324,-0.492,,,,0.335,,,11.600,5.730,-0.965,0
634,1955,5,0.224,,-0.154,-0.318,-0.324,-0.492,,,,0.338,,,11.700,5.750,-0.721,0
635,1955,6,0.468,,-0.126,-0.294,-0.300,-0.471,,,,0.344,,,11.880,5.840,-0.843,0
636,1955,7,0.102,,-0.117,-0.285,-0.288,-0.459,,,,0.341,,,11.930,5.960,-0.660,0
637,1955,8,1.443,,0.035,-0.154,-0.145,-0.324,,,,0.360,,,11.890,5.920,-0.721,0
638,1955,9,0.194,,-0.068,-0.239,-0.239,-0.410,,,,0.341,,,11.730,5.810,-0.721,0
639,1955,10,0.407,,-0.032,-0.199,-0.203,-0.373,,,,0.341,,,11.760,5.660,-0.934,0
640,1955,11,0.194,,-0.245,-0.401,-0.410,-0.574,,,,0.329,,,11.660,5.800,-1.361,0
641,1955,12,0.041,,-0.385,-0.547,-0.550,-0.715,,,,0.329,,,11.800,5.670,-1.239,0
642,1956,1,0.255,,-0.331,-0.489,-0.492,-0.654,,,,0.323,,,11.840,5.840,-1.452,0
643,1956,2,0.102,,-0.324,-0.489,-0.489,-0.654,,,,0.329,,,11.640,5.810,-1.117,0
644,1956,3,0.224,,-0.257,-0.416,-0.422,-0.587,,,,0.329,,,11.720,5.960,-1.025,0
645,1956,4,0.499,,-0.178,-0.340,-0.349,-0.516,,,,0.338,,,11.780,5.830,-1.056,0
646,1956,5,0.224,,-0.126,-0.297,-0.300,-0.474,,,,0.347,,,11.740,5.940,-0.843,0
647,1956,6,0.255,,-0.111,-0.276,-0.282,-0.449,,,,0.338,,,11.890,5.900,-0.660,0
648,1956,7,0.316,,-0.099,-0.270,-0.273,-0.446,,,,0.347,,,11.880,6.030,-0.721,0
649,1956,8,0.255,,-0.056,-0.230,-0.233,-0.410,,,,0.354,,,11.740,5.870,-0.660,0
650,1956,9,0.255,,-0.053,-0.221,-0.221,-0.391,,,,0.338,,,11.700,5.970,-0.721,0
651,1956,10,0.346,,-0.044,-0.209,-0.215,-0.388,,,,0.344,,,11.750,5.800,-0.782,0
652,1956,11,0.194,,-0.178,-0.340,-0.343,-0.504,,,,0.326,,,11.760,5.790,-0.995,0
653,1956,12,0.163,,-0.236,-0.401,-0.401,-0.565,,,,0.329,,,11.910,5.890,-0.965,0
654,1957,1,-0.050,,-0.379,-0.538,-0.541,-0.702,,,,0.323,,,11.890,5.870,-1.300,0
655,1957,2,0.224,,-0.260,-0.428,-0.425,-0.593,,,,0.332,,,11.790,5.920,-1.239,0
656,1957,3,0.194,,-0.169,-0.334,-0.334,-0.495,,,,0.326,,,11.680,5.900,-0.904,0
657,1957,4,0.163,,-0.233,-0.395,-0.401,-0.571,,,,0.338,,,11.750,5.770,-0.965,0
658,1957,5,0.163,,-0.117,-0.291,-0.294,-0.471,,,,0.354,,,11.780,5.610,-0.782,0
659,1957,6,0.468,,-0.065,-0.245,-0.248,-0.428,,,,0.363,,,11.750,5.650,-0.751,0
660,1957,7,0.102,,-0.145,-0.318,-0.321,-0.498,,,,0.354,,,11.600,5.890,-0.843,0
661,1957,8,0.133,,-0.126,-0.303,-0.303,-0.480,,,,0.354,,,11.780,5.940,-0.721,0
662,1957,9,0.194,,-0.090,-0.267,-0.267,-0.443,,,,0.354,,,11.750,5.850,-0.782,0
663,1957,10,0.438,,-0.160,-0.327,-0.327,-0.492,,,,0.332,,,11.930,5.900,-0.904,0
664,1957,11,0.346,,-0.221,-0.382,-0.382,-0.547,,,,0.326,,,11.800,5.790,-1.056,0
665,1957,12,0.346,,-0.352,-0.498,-0.504,-0.654,,,,0.302,,,11.840,6.000,-1.452,0
666,1958,1,0.102,,-0.315,-0.465,-0.471,-0.623,,,,0.308,,,11.900,5.730,-1.208,0
667,1958,2,0.285,,-0.459,-0.614,-0.623,-0.788,,,,0.329,,,11.600,5.670,-1.361,0
668,1958,3,0.285,,-0.181,-0.340,-0.343,-0.507,,,,0.326,,,11.770,5.720,-1.056,0
669,1958,4,0.499,,-0.056,-0.224,-0.239,-0.425,,,,0.369,,,11.680,5.850,-0.812,0
670,1958,5,0.194,,-0.129,-0.303,-0.306,-0.483,,,,0.354,,,11.810,5.940,-0.690,0
671,1958,6,0.255,,-0.093,-0.260,-0.263,-0.437,,,,0.344,,,11.880,5.800,-0.843,0
672,1958,7,0.133,,-0.114,-0.297,-0.303,-0.492,,,,0.378,,,12.100,6.030,-0.690,0
673,1958,8,0.194,,-0.096,-0.270,-0.276,-0.456,,,,0.360,,,12.050,5.930,-0.721,0
674,1958,9,0.377,,-0.090,-0.267,-0.263,-0.434,,,,0.344,,,12.030,5.880,-0.934,0
675,1958,10,0.407,,-0.078,-0.242,-0.242,-0.407,,,,0.329,,,11.930,5.940,-0.965,0
676,1958,11,0.163,,-0.190,-0.355,-0.355,-0.523,,,,0.332,,,11.760,5.870,-1.208,0
677,1958,12,0.133,,-0.309,-0.465,-0.471,-0.635,,,,0.326,,,12.020,5.810,-1.117,0
678,1959,1,0.285,,-0.388,-0.553,-0.559,-0.727,,,,0.338,,,11.810,6.050,-1.635,0
679,1959,2,0.011,,-0.379,-0.535,-0.541,-0.705,,,,0.326,,,12.270,6.010,-1.117,0
680,1959,3,0.346,,-0.309,-0.468,-0.465,-0.620,,,,0.311,,,11.600,5.820,-1.025,0
681,1959,4,0.224,,-0.139,-0.312,-0.315,-0.492,,,,0.354,,,11.540,5.820,-0.843,0
682,1959,5,0.072,,-0.206,-0.373,-0.376,-0.550,,,,0.344,,,11.970,6.000,-0.843,0
683,1959,6,0.194,,-0.175,-0.358,-0.352,-0.529,,,,0.354,,,11.920,5.910,-1.239,0
684,1959,7,0.163,,-0.120,-0.288,-0.291,-0.462,,,,0.341,,,11.600,5.900,-0.690,0
685,1959,8,0.255,,-0.059,-0.230,-0.233,-0.407,,,,0.347,,,12.020,5.910,-0.812,0
686,1959,9,0.285,,-0.071,-0.245,-0.242,-0.410,,,,0.338,,,11.590,5.820,-0.782,0
687,1959,10,0.407,,-0.059,-0.221,-0.224,-0.391,,,,0.332,,,11.500,5.770,-0.934,0
688,1959,11,0.255,,-0.215,-0.373,-0.376,-0.541,,,,0.326,,,11.690,5.730,-1.056,0
689,1959,12,0.194,,-0.233,-0.401,-0.404,-0.574,,,,0.341,,,11.670,5.940,-1.056,0
690,1960,1,0.255,,-0.257,-0.422,-0.422,-0.587,,,,0.329,,,11.670,5.900,-1.239,0
691,1960,2,0.285,,-0.285,-0.446,-0.443,-0.602,,,,0.317,,,11.890,5.840,-1.330,0
692,1960,3,0.133,,-0.327,-0.489,-0.489,-0.648,,,,0.320,,,11.770,5.760,-1.330,0
693,1960,4,0.224,,-0.132,-0.303,-0.306,-0.483,,,,0.351,,,11.780,5.950,-0.843,0
694,1960,5,0.316,,-0.035,-0.196,-0.206,-0.376,,,,0.341,,,11.680,5.720,-0.782,0
695,1960,6,0.377,,-0.041,-0.212,-0.215,-0.391,,,,0.351,,,11.830,6.010,-0.721,0
696,1960,7,0.285,,-0.068,-0.248,-0.245,-0.425,,,,0.357,,,11.850,5.830,-0.782,0
697,1960,8,0.224,,-0.038,-0.209,-0.215,-0.391,,,,0.354,,,11.860,5.920,-0.660,0
698,1960,9,0.224,,-0.001,-0.181,-0.178,-0.358,,,,0.357,,,12.060,6.110,-0.965,0
699,1960,10,0.316,,-0.099,-0.270,-0.270,-0.437,,,,0.338,,,11.990,5.870,-1.056,0
700,1960,11,0.377,,-0.169,-0.349,-0.343,-0.520,,,,0.351,,,11.960,5.830,-0.934,0
701,1960,12,0.011,,-0.404,-0.559,-0.568,-0.733,,,,0.329,,,11.860,5.870,-1.239,0
702,1961,1,0.255,,-0.364,-0.532,-0.532,-0.696,,,,0.332,,,12.000,5.990,-1.330,0
703,1961,2,0.590,,-0.196,-0.367,-0.367,-0.538,,,,0.341,,,11.790,5.770,-0.873,0
704,1961,3,0.224,,-0.129,-0.291,-0.300,-0.474,,,,0.344,,,11.630,6.030,-1.086,0
705,1961,4,0.285,,-0.157,-0.324,-0.331,-0.501,,,,0.344,,,11.760,6.040,-0.965,0
706,1961,5,0.255,,-0.142,-0.309,-0.318,-0.498,,,,0.357,,,11.780,5.820,-1.300,0
707,1961,6,0.377,,-0.111,-0.282,-0.291,-0.471,,,,0.360,,,11.840,5.960,-0.782,0
708,1961,7,0.255,,-0.105,-0.285,-0.288,-0.474,,,,0.369,,,12.130,5.950,-0.751,0
709,1961,8,0.163,,-0.102,-0.273,-0.282,-0.465,,,,0.363,,,11.920,5.890,-0.721,0
710,1961,9,0.285,,-0.075,-0.248,-0.251,-0.425,,,,0.351,,,11.760,5.710,-0.934,0
711,1961,10,0.468,,-0.139,-0.297,-0.300,-0.465,,,,0.326,,,11.860,5.800,-1.147,0
712,1961,11,0.255,,-0.196,-0.352,-0.355,-0.513,,,,0.317,,,11.780,5.640,-0.934,0
713,1961,12,0.194,,-0.294,-0.440,-0.459,-0.620,,,,0.326,,,12.010,5.940,-1.056,0
714,1962,1,0.163,,-0.358,-0.516,-0.516,-0.681,,,,0.323,,,11.890,6.160,-1.239,0
715,1962,2,0.224,,-0.230,-0.401,-0.404,-0.577,,,,0.347,,,12.020,5.730,-1.117,0
716,1962,3,0.773,,-0.102,-0.267,-0.276,-0.452,,,,0.351,,,11.930,5.970,-1.025,0
717,1962,4,0.072,,-0.239,-0.416,-0.425,-0.611,,,,0.372,,,11.940,5.920,-1.025,0
718,1962,5,0.141,,-0.099,-0.276,-0.285,-0.471,,,,0.372,,,12.060,5.790,-0.660,0
719,1962,6,0.194,,-0.084,-0.260,-0.263,-0.443,,,,0.360,,,12.200,5.890,-0.660,0
720,1962,7,0.224,,-0.102,-0.270,-0.276,-0.452,,,,0.351,,,12.050,5.920,-0.782,0
721,1962,8,0.224,,-0.056,-0.230,-0.233,-0.410,,,,0.354,,,11.880,6.070,-0.721,0
722,1962,9,0.316,,-0.065,-0.233,-0.239,-0.410,,,,0.344,,,11.860,5.970,-0.873,0
723,1962,10,0.285,,-0.108,-0.263,-0.270,-0.431,,,,0.323,,,11.990,5.680,-1.117,0
724,1962,11,0.468,,-0.142,-0.300,-0.306,-0.468,,,,0.326,,,12.180,5.800,-0.995,0
725,1962,12,0.438,,-0.337,-0.477,-0.492,-0.648,,,,0.311,,,11.960,5.820,-1.818,0
726,1963,1,0.255,,-0.324,-0.504,-0.507,-0.687,,,,0.363,,,11.890,5.740,-1.696,0
727,1963,2,-0.020,,-0.404,-0.580,-0.580,-0.757,,,,0.354,,,12.000,5.730,-1.452,0
728,1963,3,0.133,,-0.221,-0.401,-0.404,-0.587,,,,0.366,,,11.910,5.720,-0.843,0
729,1963,4,0.316,,-0.224,-0.401,-0.404,-0.587,,,,0.363,,,12.000,5.710,-1.056,0
730,1963,5,0.194,,-0.181,-0.367,-0.367,-0.550,,,,0.369,,,12.000,5.840,-1.086,0
731,1963,6,0.163,,-0.129,-0.306,-0.312,-0.495,,,,0.366,,,12.080,5.800,-0.751,0
732,1963,7,0.163,,-0.129,-0.309,-0.312,-0.495,,,,0.366,,,12.120,6.020,-0.812,0
733,1963,8,0.133,,-0.154,-0.325,-0.327,-0.501,,,,0.347,,,11.860,6.140,-1.025,0
734,1963,9,0.346,,-0.096,-0.254,-0.260,-0.425,,,,0.329,,,11.930,6.060,-0.812,0
735,1963,10,0.133,,-0.196,-0.364,-0.364,-0.535,,,,0.338,,,11.820,6.000,-0.965,0
736,1963,11,0.316,,-0.215,-0.376,-0.382,-0.550,,,,0.335,,,11.800,5.950,-1.178,0
737,1963,12,0.041,,-0.401,-0.556,-0.565,-0.730,,,,0.329,,,11.710,5.810,-1.147,0
738,1964,1,0.316,,-0.343,-0.498,-0.510,-0.678,,,,0.335,,,11.810,5.910,-1.239,0
739,1964,2,0.194,,-0.398,-0.550,-0.559,-0.721,,,,0.323,,,11.920,5.690,-1.330,0
