,year,month,highest,MHHW,MHW,MSL,MTL,MLW,MLLW,DTL,GT,MN,DHQ,DLQ,HWI,LWI,lowest,inferred
490,1943,5,0.456,,0.044,-0.129,-0.136,-0.315,,,,0.360,,,11.880,6.110,-0.946,0
491,1943,6,0.364,,0.111,-0.065,-0.075,-0.261,,,,0.372,,,11.990,6.230,-0.733,0
492,1943,7,0.456,,0.108,-0.062,-0.069,-0.245,,,,0.354,,,12.080,6.140,-0.459,0
493,1943,8,0.517,,0.133,-0.041,-0.044,-0.224,,,,0.357,,,12.120,6.240,-0.520,0
494,1943,9,0.425,,0.063,-0.102,-0.105,-0.273,,,,0.335,,,12.080,6.180,-0.733,0
495,1943,10,0.486,,0.081,-0.090,-0.105,-0.288,,,,0.369,,,12.020,6.160,-1.129,0
496,1943,11,0.517,,-0.050,-0.200,-0.203,-0.358,,,,0.308,,,11.970,6.130,-0.824,0
497,1943,12,0.212,,-0.169,-0.343,-0.343,-0.520,,,,0.351,,,11.950,6.010,-1.221,0
498,1944,1,0.273,,-0.136,-0.297,-0.303,-0.468,,,,0.332,,,11.860,5.930,-0.763,0
499,1944,2,0.242,,-0.139,-0.309,-0.309,-0.477,,,,0.338,,,11.710,5.920,-0.946,0
500,1944,3,0.303,,-0.050,-0.212,-0.212,-0.376,,,,0.326,,,11.880,5.920,-0.885,0
501,1944,4,0.303,,-0.011,-0.181,-0.175,-0.343,,,,0.332,,,11.770,6.090,-0.733,0
502,1944,5,0.517,,0.087,-0.087,-0.084,-0.258,,,,0.344,,,11.930,6.180,-0.520,0
503,1944,6,0.578,,0.102,-0.069,-0.078,-0.258,,,,0.360,,,11.980,6.030,-0.763,0
504,1944,7,0.456,,0.130,-0.038,-0.047,-0.221,,,,0.351,,,11.980,6.040,-0.489,0
505,1944,8,0.517,,0.102,-0.075,-0.078,-0.258,,,,0.360,,,11.900,6.000,-0.642,0
506,1944,9,0.334,,0.102,-0.078,-0.081,-0.264,,,,0.366,,,11.960,5.910,-0.763,0
507,1944,10,0.425,,0.029,-0.136,-0.139,-0.309,,,,0.338,,,11.970,5.960,-0.916,0
508,1944,11,0.456,,0.026,-0.136,-0.139,-0.300,,,,0.326,,,11.980,6.030,-0.946,0
509,1944,12,0.425,,-0.184,-0.340,-0.346,-0.504,,,,0.320,,,11.860,6.120,-1.129,0
510,1945,1,0.334,,-0.169,-0.331,-0.337,-0.501,,,,0.332,,,11.750,5.950,-1.221,0
511,1945,2,0.334,,-0.114,-0.282,-0.282,-0.453,,,,0.338,,,11.850,5.950,-1.251,0
512,1945,3,0.334,,0.029,-0.139,-0.142,-0.315,,,,0.344,,,11.800,6.160,-0.672,0
513,1945,4,0.456,,0.038,-0.136,-0.136,-0.306,,,,0.344,,,11.860,6.000,-0.672,0
514,1945,5,0.547,,0.133,-0.035,-0.047,-0.227,,,,0.360,,,11.870,6.000,-0.794,0
515,1945,6,0.486,,0.120,-0.053,-0.059,-0.239,,,,0.360,,,12.040,5.870,-0.489,0
516,1945,7,0.456,,0.178,-0.001,-0.005,-0.187,,,,0.366,,,12.010,5.880,-0.459,0
517,1945,8,0.364,,0.139,-0.041,-0.044,-0.227,,,,0.366,,,11.920,6.040,-0.489,0
518,1945,9,0.882,,0.209,0.038,0.032,-0.145,,,,0.354,,,11.930,5.980,-0.489,0
519,1945,10,0.578,,0.114,-0.053,-0.056,-0.230,,,,0.344,,,12.050,6.180,-0.672,0
520,1945,11,0.486,,0.084,-0.072,-0.081,-0.245,,,,0.329,,,11.910,6.090,-0.855,0
521,1945,12,0.669,,0.050,-0.105,-0.114,-0.279,,,,0.329,,,11.990,6.000,-0.763,0
522,1946,1,0.517,,-0.032,-0.200,-0.203,-0.373,,,,0.341,,,11.940,6.140,-0.916,0
523,1946,2,0.364,,-0.084,-0.254,-0.258,-0.428,,,,0.344,,,11.910,5.830,-1.007,0
524,1946,3,0.395,,0.084,-0.084,-0.087,-0.254,,,,0.338,,,11.850,6.010,-0.672,0
525,1946,4,0.486,,0.081,-0.090,-0.093,-0.267,,,,0.347,,,12.030,5.940,-0.763,0
526,1946,5,0.700,,0.127,-0.047,-0.053,-0.233,,,,0.360,,,11.980,5.940,-0.550,0
527,1946,6,0.486,,0.148,-0.026,-0.032,-0.212,,,,0.360,,,11.950,6.090,-0.428,0
528,1946,7,0.486,,0.157,-0.014,-0.020,-0.194,,,,0.351,,,11.830,5.850,-0.489,0
529,1946,8,0.456,,0.151,-0.026,-0.026,-0.200,,,,0.351,,,12.020,5.870,-0.642,0
530,1946,9,0.425,,0.142,-0.026,-0.026,-0.194,,,,0.335,,,12.000,6.010,-0.703,0
531,1946,10,0.669,,0.145,-0.020,-0.020,-0.184,,,,0.329,,,12.130,6.100,-0.672,0
532,1946,11,0.578,,0.038,-0.114,-0.117,-0.273,,,,0.311,,,12.210,6.030,-0.794,0
533,1946,12,0.364,,-0.072,-0.242,-0.239,-0.410,,,,0.338,,,11.750,5.840,-1.343,0
534,1947,1,0.486,,-0.050,-0.203,-0.206,-0.361,,,,0.311,,,12.070,6.200,-1.099,0
535,1947,2,0.273,,-0.203,-0.367,-0.373,-0.544,,,,0.341,,,11.870,5.780,-1.099,0
536,1947,3,0.395,,-0.081,-0.245,-0.248,-0.419,,,,0.338,,,12.020,6.150,-0.977,0
537,1947,4,0.456,,0.059,-0.102,-0.108,-0.273,,,,0.332,,,12.280,6.070,-0.733,0
538,1947,5,0.486,,0.050,-0.099,-0.111,-0.273,,,,0.323,,,12.080,5.860,-0.703,0
539,1947,6,0.547,,0.194,0.023,0.020,-0.154,,,,0.347,,,11.980,5.920,-0.611,0
540,1947,7,0.425,,0.136,-0.029,-0.029,-0.197,,,,0.332,,,12.120,6.020,-0.459,0
541,1947,8,0.364,,0.166,0.002,-0.001,-0.169,,,,0.335,,,12.010,5.900,-0.459,0
542,1947,9,0.730,,0.157,-0.008,-0.008,-0.175,,,,0.332,,,11.990,5.960,-0.672,0
543,1947,10,0.395,,0.096,-0.072,-0.072,-0.239,,,,0.335,,,12.240,5.980,-0.733,0
544,1947,11,0.700,,0.133,-0.011,-0.023,-0.178,,,,0.311,,,11.920,5.810,-0.672,0
545,1947,12,0.273,,-0.139,-0.294,-0.297,-0.456,,,,0.317,,,11.920,5.720,-0.946,0
546,1948,1,0.425,,-0.166,-0.312,-0.325,-0.480,,,,0.314,,,11.980,5.880,-0.885,0
547,1948,2,0.303,,-0.035,-0.203,-0.203,-0.367,,,,0.332,,,11.910,6.080,-0.824,0
548,1948,3,0.486,,0.041,-0.117,-0.123,-0.291,,,,0.332,,,12.030,5.850,-0.885,0
549,1948,4,0.456,,0.044,-0.120,-0.123,-0.294,,,,0.338,,,11.860,5.920,-0.733,0
550,1948,5,0.730,,0.127,-0.035,-0.044,-0.212,,,,0.338,,,11.790,5.840,-0.550,0
551,1948,6,0.456,,0.142,-0.020,-0.026,-0.190,,,,0.332,,,11.920,5.850,-0.520,0
552,1948,7,0.425,,0.145,-0.026,-0.029,-0.203,,,,0.347,,,11.890,5.920,-0.520,0
553,1948,8,0.486,,0.108,-0.059,-0.069,-0.242,,,,0.351,,,11.950,5.840,-0.550,0
554,1948,9,0.425,,0.160,-0.011,-0.011,-0.181,,,,0.341,,,11.930,5.850,-0.520,0
555,1948,10,0.578,,0.120,-0.041,-0.050,-0.221,,,,0.341,,,11.980,5.820,-0.733,0
556,1948,11,0.486,,0.096,-0.056,-0.062,-0.224,,,,0.320,,,11.980,5.930,-0.642,0
557,1948,12,0.517,,0.032,-0.129,-0.126,-0.285,,,,0.317,,,11.830,5.870,-1.251,0
558,1949,1,0.517,,0.017,-0.148,-0.154,-0.322,,,,0.338,,,11.840,5.970,-0.703,0
559,1949,2,0.547,,0.005,-0.151,-0.154,-0.315,,,,0.320,,,11.760,5.970,-0.855,0
560,1949,3,0.456,,-0.120,-0.279,-0.282,-0.443,,,,0.323,,,11.910,5.780,-1.129,0
561,1949,4,0.486,,0.014,-0.151,-0.151,-0.315,,,,0.329,,,11.630,5.940,-0.763,0
562,1949,5,0.639,,0.099,-0.059,-0.069,-0.239,,,,0.338,,,11.790,5.740,-0.611,0
563,1949,6,0.486,,0.142,-0.023,-0.026,-0.194,,,,0.335,,,11.880,5.750,-0.520,0
564,1949,7,0.486,,0.148,-0.032,-0.032,-0.215,,,,0.363,,,11.980,5.930,-0.489,0
565,1949,8,0.517,,0.160,-0.014,-0.020,-0.197,,,,0.357,,,11.970,5.860,-0.428,0
566,1949,9,0.547,,0.096,-0.075,-0.081,-0.254,,,,0.351,,,12.010,5.930,-0.550,0
567,1949,10,0.578,,0.148,-0.011,-0.014,-0.178,,,,0.326,,,12.060,5.870,-0.428,0
568,1949,11,0.517,,-0.005,-0.154,-0.160,-0.315,,,,0.311,,,12.140,5.880,-0.977,0
569,1949,12,0.364,,-0.154,-0.297,-0.306,-0.456,,,,0.302,,,11.690,5.790,-0.946,0
570,1950,1,0.334,,-0.096,-0.245,-0.254,-0.410,,,,0.314,,,11.860,5.840,-1.007,0
571,1950,2,0.456,,-0.069,-0.227,-0.227,-0.386,,,,0.317,,,11.990,5.780,-1.099,0
572,1950,3,0.334,,-0.206,-0.361,-0.364,-0.526,,,,0.320,,,11.820,5.830,-1.099,0
573,1950,4,0.395,,-0.041,-0.203,-0.206,-0.373,,,,0.332,,,11.670,5.890,-1.007,0
574,1950,5,0.364,,0.047,-0.117,-0.123,-0.294,,,,0.341,,,11.980,5.950,-0.794,0
575,1950,6,0.364,,0.047,-0.120,-0.126,-0.297,,,,0.344,,,11.900,5.960,-0.672,0
576,1950,7,0.395,,0.075,-0.099,-0.102,-0.276,,,,0.351,,,12.040,6.160,-0.550,0
577,1950,8,0.456,,0.117,-0.053,-0.053,-0.227,,,,0.344,,,12.020,5.900,-0.520,0
578,1950,9,0.730,,0.151,-0.005,-0.011,-0.169,,,,0.320,,,11.930,5.880,-0.459,0
579,1950,10,0.456,,0.130,-0.029,-0.029,-0.187,,,,0.317,,,11.870,5.860,-0.550,0
580,1950,11,1.248,,0.114,-0.038,-0.041,-0.200,,,,0.314,,,11.760,5.830,-1.099,0
581,1950,12,0.639,,-0.011,-0.166,-0.172,-0.334,,,,0.323,,,11.730,5.580,-0.977,0
582,1951,1,0.425,,-0.062,-0.230,-0.230,-0.398,,,,0.335,,,11.700,5.860,-0.885,0
583,1951,2,0.334,,-0.090,-0.251,-0.258,-0.422,,,,0.332,,,11.720,6.090,-0.977,0
584,1951,3,0.913,,0.114,-0.050,-0.053,-0.221,,,,0.335,,,11.540,5.800,-0.824,0
585,1951,4,,,0.072,-0.093,-0.096,-0.264,,,,0.335,,,,,,0
586,1951,5,0.517,,0.099,-0.065,-0.069,-0.239,,,,0.338,,,11.870,5.820,-0.763,0
587,1951,6,0.730,,0.227,0.063,0.053,-0.117,,,,0.344,,,11.720,5.870,-0.459,0
588,1951,7,0.395,,0.136,-0.032,-0.038,-0.212,,,,0.347,,,11.880,6.020,-0.763,0
589,1951,8,0.486,,0.163,-0.005,-0.008,-0.178,,,,0.341,,,11.830,5.840,-0.520,0
590,1951,9,0.547,,0.166,0.005,-0.001,-0.169,,,,0.335,,,11.810,5.810,-0.611,0
591,1951,10,0.547,,0.142,-0.020,-0.026,-0.194,,,,0.335,,,11.920,5.800,-0.550,0
592,1951,11,0.882,,-0.050,-0.194,-0.203,-0.352,,,,0.302,,,11.750,5.710,-0.824,0
593,1951,12,0.456,,-0.062,-0.224,-0.227,-0.389,,,,0.326,,,11.530,5.680,-1.038,0
594,1952,1,0.547,,-0.059,-0.221,-0.224,-0.389,,,,0.329,,,11.810,5.920,-1.221,0
595,1952,2,0.425,,-0.026,-0.184,-0.194,-0.358,,,,0.332,,,11.980,5.960,-0.824,0
596,1952,3,0.913,,0.026,-0.136,-0.139,-0.300,,,,0.326,,,11.780,5.690,-1.038,0
597,1952,4,0.517,,0.053,-0.114,-0.117,-0.288,,,,0.341,,,11.710,5.830,-0.703,0
598,1952,5,0.669,,0.142,-0.017,-0.026,-0.194,,,,0.335,,,11.600,5.590,-0.459,0
599,1952,6,0.395,,0.096,-0.075,-0.078,-0.248,,,,0.344,,,11.810,5.900,-0.611,0
600,1952,7,0.486,,0.117,-0.050,-0.059,-0.233,,,,0.351,,,11.900,5.910,-0.520,0
601,1952,8,0.486,,0.133,-0.035,-0.041,-0.212,,,,0.344,,,11.900,5.990,-0.550,0
602,1952,9,1.187,,0.172,-0.005,0.002,-0.172,,,,0.344,,,11.800,5.770,-0.489,0
603,1952,10,0.364,,0.017,-0.148,-0.148,-0.312,,,,0.329,,,11.880,5.620,-0.946,0
604,1952,11,0.882,,0.081,-0.072,-0.078,-0.233,,,,0.314,,,11.720,5.630,-0.642,0
605,1952,12,0.578,,0.047,-0.108,-0.114,-0.273,,,,0.320,,,11.630,5.780,-0.946,0
606,1953,1,0.791,,0.063,-0.090,-0.099,-0.261,,,,0.323,,,11.710,5.730,-0.977,0
607,1953,2,0.364,,-0.075,-0.230,-0.233,-0.389,,,,0.314,,,11.800,5.880,-0.855,0
608,1953,3,0.364,,0.011,-0.154,-0.154,-0.318,,,,0.329,,,11.680,5.850,-0.824,0
609,1953,4,0.608,,0.050,-0.105,-0.114,-0.279,,,,0.329,,,11.870,5.720,-0.794,0
610,1953,5,0.578,,0.172,-0.001,-0.008,-0.190,,,,0.363,,,11.840,5.800,-0.703,0
611,1953,6,0.578,,0.163,-0.001,-0.014,-0.187,,,,0.351,,,11.660,5.800,-0.520,0
612,1953,7,0.669,,0.154,-0.026,-0.026,-0.209,,,,0.363,,,11.700,5.840,-0.459,0
613,1953,8,0.547,,0.172,-0.005,-0.008,-0.184,,,,0.357,,,11.820,5.660,-0.794,0
614,1953,9,0.547,,0.166,0.005,0.002,-0.163,,,,0.329,,,11.760,5.740,-0.520,0
615,1953,10,0.608,,0.142,-0.020,-0.026,-0.190,,,,0.332,,,11.860,5.750,-0.581,0
616,1953,11,0.364,,0.047,-0.120,-0.117,-0.285,,,,0.332,,,11.980,5.870,-1.312,0
617,1953,12,0.517,,-0.096,-0.248,-0.251,-0.404,,,,0.308,,,11.870,5.950,-0.916,0
618,1954,1,0.395,,-0.102,-0.248,-0.251,-0.404,,,,0.302,,,11.800,5.820,-0.885,0
619,1954,2,0.425,,-0.014,-0.172,-0.172,-0.328,,,,0.314,,,11.760,5.660,-0.885,0
620,1954,3,0.669,,-0.062,-0.221,-0.221,-0.382,,,,0.320,,,11.770,5.650,-1.099,0
621,1954,4,0.547,,0.059,-0.099,-0.108,-0.276,,,,0.335,,,11.760,5.740,-0.733,0
622,1954,5,0.486,,0.117,-0.044,-0.050,-0.221,,,,0.338,,,11.660,5.830,-0.581,0
623,1954,6,0.486,,0.145,-0.020,-0.026,-0.194,,,,0.338,,,11.820,5.740,-0.611,0
624,1954,7,0.364,,0.120,-0.047,-0.053,-0.227,,,,0.347,,,11.700,5.870,-0.489,0
625,1954,8,0.364,,0.084,-0.093,-0.093,-0.270,,,,0.354,,,11.880,5.810,-0.611,0
626,1954,9,0.486,,0.151,-0.014,-0.014,-0.178,,,,0.329,,,11.780,5.780,-0.642,0
627,1954,10,1.431,,0.123,-0.050,-0.044,-0.215,,,,0.338,,,11.510,5.560,-1.038,0
628,1954,11,0.425,,0.008,-0.145,-0.151,-0.309,,,,0.317,,,11.530,5.840,-0.916,0
629,1954,12,0.242,,-0.145,-0.294,-0.294,-0.446,,,,0.302,,,11.850,5.900,-0.946,0
630,1955,1,0.364,,-0.062,-0.212,-0.215,-0.370,,,,0.308,,,11.620,5.830,-0.916,0
631,1955,2,0.364,,-0.081,-0.239,-0.239,-0.398,,,,0.317,,,11.620,5.920,-1.038,0
632,1955,3,0.517,,-0.050,-0.221,-0.221,-0.392,,,,0.341,,,11.590,5.710,-1.160,0
633,1955,4,0.425,,0.105,-0.059,-0.062,-0.230,,,,0.335,,,11.600,5.730,-0.703,0
634,1955,5,0.486,,0.108,-0.056,-0.062,-0.230,,,,0.338,,,11.700,5.750,-0.459,0
635,1955,6,0.730,,0.136,-0.032,-0.038,-0.209,,,,0.344,,,11.880,5.840,-0.581,0
636,1955,7,0.364,,0.145,-0.023,-0.026,-0.197,,,,0.341,,,11.930,5.960,-0.398,0
637,1955,8,1.705,,0.297,0.108,0.117,-0.062,,,,0.360,,,11.890,5.920,-0.459,0
638,1955,9,0.456,,0.194,0.023,0.023,-0.148,,,,0.341,,,11.730,5.810,-0.459,0
639,1955,10,0.669,,0.230,0.063,0.059,-0.111,,,,0.341,,,11.760,5.660,-0.672,0
640,1955,11,0.456,,0.017,-0.139,-0.148,-0.312,,,,0.329,,,11.660,5.800,-1.099,0
641,1955,12,0.303,,-0.123,-0.285,-0.288,-0.453,,,,0.329,,,11.800,5.670,-0.977,0
642,1956,1,0.517,,-0.069,-0.227,-0.230,-0.392,,,,0.323,,,11.840,5.840,-1.190,0
643,1956,2,0.364,,-0.062,-0.227,-0.227,-0.392,,,,0.329,,,11.640,5.810,-0.855,0
644,1956,3,0.486,,0.005,-0.154,-0.160,-0.325,,,,0.329,,,11.720,5.960,-0.763,0
645,1956,4,0.761,,0.084,-0.078,-0.087,-0.254,,,,0.338,,,11.780,5.830,-0.794,0
646,1956,5,0.486,,0.136,-0.035,-0.038,-0.212,,,,0.347,,,11.740,5.940,-0.581,0
647,1956,6,0.517,,0.151,-0.014,-0.020,-0.187,,,,0.338,,,11.890,5.900,-0.398,0
648,1956,7,0.578,,0.163,-0.008,-0.011,-0.184,,,,0.347,,,11.880,6.030,-0.459,0
649,1956,8,0.517,,0.206,0.032,0.029,-0.148,,,,0.354,,,11.740,5.870,-0.398,0
650,1956,9,0.517,,0.209,0.041,0.041,-0.129,,,,0.338,,,11.700,5.970,-0.459,0
651,1956,10,0.608,,0.218,0.053,0.047,-0.126,,,,0.344,,,11.750,5.800,-0.520,0
652,1956,11,0.456,,0.084,-0.078,-0.081,-0.242,,,,0.326,,,11.760,5.790,-0.733,0
653,1956,12,0.425,,0.026,-0.139,-0.139,-0.303,,,,0.329,,,11.910,5.890,-0.703,0
654,1957,1,0.212,,-0.117,-0.276,-0.279,-0.440,,,,0.323,,,11.890,5.870,-1.038,0
655,1957,2,0.486,,0.002,-0.166,-0.163,-0.331,,,,0.332,,,11.790,5.920,-0.977,0
656,1957,3,0.456,,0.093,-0.072,-0.072,-0.233,,,,0.326,,,11.680,5.900,-0.642,0
657,1957,4,0.425,,0.029,-0.133,-0.139,-0.309,,,,0.338,,,11.750,5.770,-0.703,0
658,1957,5,0.425,,0.145,-0.029,-0.032,-0.209,,,,0.354,,,11.780,5.610,-0.520,0
659,1957,6,0.730,,0.197,0.017,0.014,-0.166,,,,0.363,,,11.750,5.650,-0.489,0
660,1957,7,0.364,,0.117,-0.056,-0.059,-0.236,,,,0.354,,,11.600,5.890,-0.581,0
661,1957,8,0.395,,0.136,-0.041,-0.041,-0.218,,,,0.354,,,11.780,5.940,-0.459,0
662,1957,9,0.456,,0.172,-0.005,-0.005,-0.181,,,,0.354,,,11.750,5.850,-0.520,0
663,1957,10,0.700,,0.102,-0.065,-0.065,-0.230,,,,0.332,,,11.930,5.900,-0.642,0
664,1957,11,0.608,,0.041,-0.120,-0.120,-0.285,,,,0.326,,,11.800,5.790,-0.794,0
665,1957,12,0.608,,-0.090,-0.236,-0.242,-0.392,,,,0.302,,,11.840,6.000,-1.190,0
666,1958,1,0.364,,-0.053,-0.203,-0.209,-0.361,,,,0.308,,,11.900,5.730,-0.946,0
667,1958,2,0.547,,-0.197,-0.352,-0.361,-0.526,,,,0.329,,,11.600,5.670,-1.099,0
668,1958,3,0.547,,0.081,-0.078,-0.081,-0.245,,,,0.326,,,11.770,5.720,-0.794,0
669,1958,4,0.761,,0.206,0.038,0.023,-0.163,,,,0.369,,,11.680,5.850,-0.550,0
670,1958,5,0.456,,0.133,-0.041,-0.044,-0.221,,,,0.354,,,11.810,5.940,-0.428,0
671,1958,6,0.517,,0.169,0.002,-0.001,-0.175,,,,0.344,,,11.880,5.800,-0.581,0
672,1958,7,0.395,,0.148,-0.035,-0.041,-0.230,,,,0.378,,,12.100,6.030,-0.428,0
673,1958,8,0.456,,0.166,-0.008,-0.014,-0.194,,,,0.360,,,12.050,5.930,-0.459,0
674,1958,9,0.639,,0.172,-0.005,-0.001,-0.172,,,,0.344,,,12.030,5.880,-0.672,0
675,1958,10,0.669,,0.184,0.020,0.020,-0.145,,,,0.329,,,11.930,5.940,-0.703,0
676,1958,11,0.425,,0.072,-0.093,-0.093,-0.261,,,,0.332,,,11.760,5.870,-0.946,0
677,1958,12,0.395,,-0.047,-0.203,-0.209,-0.373,,,,0.326,,,12.020,5.810,-0.855,0
678,1959,1,0.547,,-0.126,-0.291,-0.297,-0.465,,,,0.338,,,11.810,6.050,-1.373,0
679,1959,2,0.273,,-0.117,-0.273,-0.279,-0.443,,,,0.326,,,12.270,6.010,-0.855,0
680,1959,3,0.608,,-0.047,-0.206,-0.203,-0.358,,,,0.311,,,11.600,5.820,-0.763,0
681,1959,4,0.486,,0.123,-0.050,-0.053,-0.230,,,,0.354,,,11.540,5.820,-0.581,0
682,1959,5,0.334,,0.056,-0.111,-0.114,-0.288,,,,0.344,,,11.970,6.000,-0.581,0
683,1959,6,0.456,,0.087,-0.096,-0.090,-0.267,,,,0.354,,,11.920,5.910,-0.977,0
684,1959,7,0.425,,0.142,-0.026,-0.029,-0.200,,,,0.341,,,11.600,5.900,-0.428,0
685,1959,8,0.517,,0.203,0.032,0.029,-0.145,,,,0.347,,,12.020,5.910,-0.550,0
686,1959,9,0.547,,0.191,0.017,0.020,-0.148,,,,0.338,,,11.590,5.820,-0.520,0
687,1959,10,0.669,,0.203,0.041,0.038,-0.129,,,,0.332,,,11.500,5.770,-0.672,0
688,1959,11,0.517,,0.047,-0.111,-0.114,-0.279,,,,0.326,,,11.690,5.730,-0.794,0
689,1959,12,0.456,,0.029,-0.139,-0.142,-0.312,,,,0.341,,,11.670,5.940,-0.794,0
690,1960,1,0.517,,0.005,-0.160,-0.160,-0.325,,,,0.329,,,11.670,5.900,-0.977,0
691,1960,2,0.547,,-0.023,-0.184,-0.181,-0.340,,,,0.317,,,11.890,5.840,-1.068,0
692,1960,3,0.395,,-0.065,-0.227,-0.227,-0.386,,,,0.320,,,11.770,5.760,-1.068,0
693,1960,4,0.486,,0.130,-0.041,-0.044,-0.221,,,,0.351,,,11.780,5.950,-0.581,0
694,1960,5,0.578,,0.227,0.066,0.056,-0.114,,,,0.341,,,11.680,5.720,-0.520,0
695,1960,6,0.639,,0.221,0.050,0.047,-0.129,,,,0.351,,,11.830,6.010,-0.459,0
696,1960,7,0.547,,0.194,0.014,0.017,-0.163,,,,0.357,,,11.850,5.830,-0.520,0
697,1960,8,0.486,,0.224,0.053,0.047,-0.129,,,,0.354,,,11.860,5.920,-0.398,0
698,1960,9,0.486,,0.261,0.081,0.084,-0.096,,,,0.357,,,12.060,6.110,-0.703,0
699,1960,10,0.578,,0.163,-0.008,-0.008,-0.175,,,,0.338,,,11.990,5.870,-0.794,0
700,1960,11,0.639,,0.093,-0.087,-0.081,-0.258,,,,0.351,,,11.960,5.830,-0.672,0
701,1960,12,0.273,,-0.142,-0.297,-0.306,-0.471,,,,0.329,,,11.860,5.870,-0.977,0
702,1961,1,0.517,,-0.102,-0.270,-0.270,-0.434,,,,0.332,,,12.000,5.990,-1.068,0
703,1961,2,0.852,,0.066,-0.105,-0.105,-0.276,,,,0.341,,,11.790,5.770,-0.611,0
704,1961,3,0.486,,0.133,-0.029,-0.038,-0.212,,,,0.344,,,11.630,6.030,-0.824,0
705,1961,4,0.547,,0.105,-0.062,-0.069,-0.239,,,,0.344,,,11.760,6.040,-0.703,0
706,1961,5,0.517,,0.120,-0.047,-0.056,-0.236,,,,0.357,,,11.780,5.820,-1.038,0
707,1961,6,0.639,,0.151,-0.020,-0.029,-0.209,,,,0.360,,,11.840,5.960,-0.520,0
708,1961,7,0.517,,0.157,-0.023,-0.026,-0.212,,,,0.369,,,12.130,5.950,-0.489,0
709,1961,8,0.425,,0.160,-0.011,-0.020,-0.203,,,,0.363,,,11.920,5.890,-0.459,0
710,1961,9,0.547,,0.187,0.014,0.011,-0.163,,,,0.351,,,11.760,5.710,-0.672,0
711,1961,10,0.730,,0.123,-0.035,-0.038,-0.203,,,,0.326,,,11.860,5.800,-0.885,0
712,1961,11,0.517,,0.066,-0.089,-0.092,-0.251,,,,0.317,,,11.780,5.640,-0.672,0
713,1961,12,0.456,,-0.032,-0.178,-0.196,-0.358,,,,0.326,,,12.010,5.940,-0.794,0
714,1962,1,0.425,,-0.096,-0.253,-0.253,-0.419,,,,0.323,,,11.890,6.160,-0.976,0
715,1962,2,0.486,,0.032,-0.138,-0.142,-0.315,,,,0.347,,,12.020,5.730,-0.854,0
716,1962,3,1.036,,0.161,-0.004,-0.014,-0.189,,,,0.351,,,11.930,5.970,-0.762,0
717,1962,4,0.335,,0.023,-0.153,-0.163,-0.349,,,,0.372,,,11.940,5.920,-0.762,0
718,1962,5,0.404,,0.164,-0.014,-0.023,-0.209,,,,0.372,,,12.060,5.790,-0.398,0
719,1962,6,0.456,,0.178,0.002,-0.000,-0.181,,,,0.360,,,12.200,5.890,-0.398,0
720,1962,7,0.486,,0.161,-0.007,-0.014,-0.189,,,,0.351,,,12.050,5.920,-0.519,0
721,1962,8,0.486,,0.207,0.032,0.029,-0.148,,,,0.354,,,11.880,6.070,-0.459,0
722,1962,9,0.578,,0.197,0.029,0.023,-0.148,,,,0.344,,,11.860,5.970,-0.611,0
723,1962,10,0.548,,0.154,-0.000,-0.007,-0.169,,,,0.323,,,11.990,5.680,-0.854,0
724,1962,11,0.730,,0.121,-0.038,-0.043,-0.206,,,,0.326,,,12.180,5.800,-0.733,0
725,1962,12,0.700,,-0.074,-0.214,-0.230,-0.385,,,,0.311,,,11.960,5.820,-1.556,0
726,1963,1,0.517,,-0.062,-0.242,-0.245,-0.424,,,,0.363,,,11.890,5.740,-1.434,0
727,1963,2,0.243,,-0.142,-0.317,-0.317,-0.495,,,,0.354,,,12.000,5.730,-1.189,0
728,1963,3,0.396,,0.041,-0.138,-0.142,-0.324,,,,0.366,,,11.910,5.720,-0.580,0
729,1963,4,0.578,,0.039,-0.138,-0.142,-0.324,,,,0.363,,,12.000,5.710,-0.794,0
730,1963,5,0.456,,0.082,-0.105,-0.105,-0.288,,,,0.369,,,12.000,5.840,-0.824,0
731,1963,6,0.425,,0.133,-0.043,-0.049,-0.233,,,,0.366,,,12.080,5.800,-0.488,0
732,1963,7,0.425,,0.133,-0.046,-0.049,-0.233,,,,0.366,,,12.120,6.020,-0.550,0
733,1963,8,0.396,,0.108,-0.063,-0.064,-0.238,,,,0.347,,,11.860,6.140,-0.762,0
734,1963,9,0.609,,0.167,0.008,0.002,-0.163,,,,0.329,,,11.930,6.060,-0.550,0
735,1963,10,0.396,,0.066,-0.102,-0.102,-0.273,,,,0.338,,,11.820,6.000,-0.703,0
736,1963,11,0.578,,0.047,-0.114,-0.120,-0.288,,,,0.335,,,11.800,5.950,-0.915,0
737,1963,12,0.303,,-0.138,-0.294,-0.302,-0.468,,,,0.329,,,11.710,5.810,-0.885,0
738,1964,1,0.578,,-0.081,-0.235,-0.248,-0.416,,,,0.335,,,11.810,5.910,-0.976,0
739,1964,2,0.456,,-0.135,-0.288,-0.297,-0.459,,,,0.323,,,11.920,5.690,-1.068,0
740,1964,3,0.548,,0.023,-0.135,-0.142,-0.306,,,,0.329,,,12.080,6.010,-0.915,0
741,1964,4,0.486,,0.029,-0.128,-0.138,-0.306,,,,0.335,,,11.930,5.880,-1.128,0
742,1964,5,0.303,,0.066,-0.084,-0.089,-0.245,,,,0.311,,,12.020,6.000,-0.672,0
