GISJOIN,TotalTransactions,MedianSalesPriceAmount,MeanSqfeet,MeanAge,MeanNoOfStories,MeanFullBathNumber,perc_area_flood,N_MeanSqfeet,N_MeanAge,N_MeanNoOfStories,N_MeanFullBathNumber,N_perc_area_flood,residuals
G24000504924011,831,110000,1428.18411552347,43.1022864019254,1.89290012033694,1.86281588447653,0,0.176040660988834,0.768544411155066,0.60330481936355,0.341787049069834,1,-51687.9526736674
G24000504924012,1156,188438.5,1653.21193771626,23.9550173010381,1.99826989619377,2.18252595155709,0,0.239029102045596,0.885698016329217,0.552986143110036,0.469911287881605,1,-20425.6321804616
G24000504924021,1166,218531.5,1905.13893653516,24.1698113207547,1.98970840480274,2.23241852487136,0,0.309546999615238,0.884383787462058,0.557074629680774,0.489905803652169,1,-14576.415968467
G24000504924022,1518,217969,1609.35704874835,23.1429512516469,2.01251646903821,2.11594202898551,0,0.22675350402448,0.890666686525705,0.546182781511779,0.443227691476626,1,17076.4585543428
G24000504926002,399,192000,1893.00250626566,39.7117794486216,1.92105263157895,2.02255639097744,0,0.306149842698282,0.789289411961953,0.589860764012853,0.405803271610861,1,-18934.6007445383
G24000504926003,529,169000,1479.43856332703,42.5954631379962,1.8875236294896,1.77882797731569,0,0.190387499228266,0.771645436802253,0.605872328880652,0.308128782463967,1,7549.87891812109
G24001305081022,644,154450,1347.9099378882,27.9673913043478,1.9805900621118,1.25,0,0.15357079367604,0.861148088226259,0.561429037100769,0.096200260241773,1,30670.0709792767
G24051000101001,1309,179900,1281.37891520244,107.731856378915,2.07792207792208,1.7929717341482,0,0.134947828035386,0.373104879608057,0.51494874279594,0.313796912012256,1,97473.5966881902
G24051000101002,1093,185000,1483.26715462031,107.305580969808,2.25571820677036,1.83897529734675,0,0.191459175586581,0.37571306883394,0.430043315467323,0.332232901755294,1,93612.0034062135
G24051000101003,664,211000,1446.87801204819,87.0451807228916,2.1355421686747,2.03765060240964,0,0.18127334460944,0.499677427338073,0.487432629482586,0.411852297116606,1,86807.7044452209
G24051000102001,1053,76200,1225.69800569801,115.600189933523,2.00379867046534,1.74169040835708,0,0.119361961131771,0.32496205371586,0.550345911597845,0.293245851821238,1,3271.76456385278
G24051000102002,652,1e+05,1225.20705521472,113.664110429448,2.00920245398773,1.74386503067485,0,0.119224537211134,0.336808061238452,0.547765368634778,0.294117334636002,1,25766.7143451331
G24051000102003,1017,150000,1207.50442477876,110.585054080629,2.0117994100295,1.65290068829892,0,0.114269322860751,0.355647434618426,0.546525208548569,0.257663252247059,1,80569.8526439195
G24051000102004,715,88000,1338.41818181818,116.795804195804,2.12167832167832,1.8027972027972,0,0.150913918130983,0.317646622962481,0.494053222750117,0.317734481770748,1,10156.4051092139
G24051000103001,1037,165000,1235.17068466731,98.5969141755063,2.10318225650916,1.78688524590164,0.103384745266185,0.122013496728984,0.428997519260636,0.502885902782344,0.311357743672175,0.83677200533217,82830.75845463
G24051000103002,1644,135000,1297.87834549878,105.947688564477,2.22931873479319,1.69464720194647,0,0.139566249804587,0.384021407212897,0.442650217900976,0.274393223664538,1,65159.1378473538
G24051000104001,971,150000,1214.01029866117,101.642636457261,2.0875386199794,1.62409886714727,0,0.116090408136215,0.410362102179136,0.510356423390057,0.246120883734409,1,79335.9865252894
G24051000104002,690,227750,1825.56376811594,97.1971014492754,2.79565217391304,2.01014492753623,0,0.287272794778195,0.437562349398163,0.172201232479084,0.400829360965924,1,122535.900930155
G24051000105001,656,145000,1904.42530487805,96.7759146341464,2.63871951219512,2.17530487804878,0,0.309347244113308,0.440139403785616,0.247143441802144,0.467017432973923,1,13091.2631214844
G24051000105002,960,118000,1464.50520833333,106.315625,2.3671875,1.865625,0,0.186207443883846,0.381770168163123,0.376811852909675,0.34291280588902,1,32552.9177892841
G24051000201001,636,102250,1812.17924528302,113.100628930818,2.64544025157233,2.05031446540881,0,0.283526279261495,0.340255753369671,0.243933994822155,0.416927357223412,1,-886.07428362323
G24051000201002,1208,117000,1435.63824503311,114.349337748344,2.57284768211921,1.7408940397351,0,0.178127176303574,0.332615460698419,0.27860012152708,0.292926706026312,1,60664.8782515499
G24051000202001,536,130987.5,1951.99253731343,97.1585820895523,2.92630597014925,2.01119402985075,0,0.322661979097156,0.437798032191191,0.109808330713445,0.401249790127603,1,23246.4105724283
G24051000202002,1025,115000,1518.86926829268,118.176585365854,2.62682926829268,1.8819512195122,0,0.201424706144963,0.309198238434351,0.25282155327801,0.349455560287638,1,49411.8009158506
G24051000203001,591,127239,1423.91878172589,118.90524534687,2.43147208121827,1.72419627749577,0,0.174846734282891,0.304739892793917,0.346113153931609,0.286235055380745,1,67870.5266802039
G24051000203002,281,172000,1731.54804270463,141.889679715302,2.5373665480427,1.73665480427046,0,0.260956475663638,0.164108383675692,0.29554391479403,0.291227826719789,1,111257.374302138
G24051000203003,219,2e+05,1624.85388127854,152.132420091324,2.67351598173516,1.81278538812785,0,0.23109128462815,0.101437620780414,0.230526605794734,0.32173726045797,1,159852.061727982
G24051000301001,180,72750,1547.74444444444,140.994444444444,2.525,1.41666666666667,0,0.209507272617479,0.16958592926757,0.30144948232774,0.162992150772331,1,45533.4228713144
G24051000301002,150,92226,1933.84,87.7,2.79,2.04666666666667,0,0.317580829506603,0.495670880052056,0.174900392716887,0.415465496977838,1,-32100.5216475129
G24051000302001,49,150000,1990.04081632653,121.714285714286,2.44897959183673,1.87755102040816,0,0.333312225615892,0.287552626850741,0.337752551931162,0.347692174586423,1,37702.0438744773
G24051000302002,171,170000,1606.87134502924,134.526315789474,2.6374269005848,1.81286549707602,0,0.226057720717908,0.20916152548797,0.247760720377643,0.32176936422655,1,115097.311755715
G24051000601001,647,37500,1076.04327666151,101.142194744977,1.99690880989181,1.20710973724884,0,0.0774715051564897,0.413424081956234,0.55363612134549,0.0790119298347594,1,-1895.34107814637
G24051000601002,1428,51625,1178.5581232493,100.386554621849,2.02100840336134,1.58263305322129,0,0.106166847398239,0.418047507060474,0.542127511482994,0.229503403107381,1,-18621.0199704002
G24051000601003,961,58500,1199.08220603538,101.506763787721,2.05411030176899,1.56711758584807,0,0.11191182580232,0.411193446481935,0.52631990730232,0.223285558717449,1,-9558.61048958941
G24051000601004,626,40000,1252.66932907348,101.974440894569,2,1.28115015974441,0,0.126911612530892,0.408331938721433,0.552159942877544,0.108683728599721,1,-17712.0826993998
G24051000602001,661,39000,1259.7019667171,105.8517397882,2.00605143721634,1.36006051437216,0,0.128880146365383,0.38460847500798,0.549270116950884,0.140307159207867,1,-20721.817509131
G24051000602002,691,60000,1287.0477568741,108.180897250362,2.05788712011577,1.57452966714906,0,0.136534616264572,0.370357398665301,0.52451631136492,0.226255960254602,1,-10233.1282477283
G24051000602003,922,60000,1309.69414316703,115.235357917571,2.06399132321041,1.68763557483731,0,0.142873657162985,0.327194298206007,0.521601287423689,0.27158330468264,1,-13116.4572474479
G24051000602004,1037,44000,1197.0443587271,115.039537126326,2.03567984570878,1.6480231436837,0,0.111341403781569,0.328392438345025,0.535121256115652,0.255708569691074,1,-19253.0540019736
G24051000602005,829,35000,1194.42702050663,116.03015681544,2,1.3642943305187,0,0.110608774133294,0.322331278013243,0.552159942877544,0.142003866715382,1,-11858.8629638621
G24051000603001,767,36000,1243.4406779661,120.916558018253,2.05215123859192,1.54758800521512,0,0.12432838375213,0.29243356705402,0.527255445647787,0.215459053046986,1,-19171.8228374313
G24051000603002,1191,74250,1478.5516372796,98.4374475230899,2.30436607892527,1.81108312342569,0,0.190139236197872,0.429973224628185,0.406811828928795,0.321055075592126,1,-19102.8289239069
G24051000604001,176,84500,1171.29545454545,37.7329545454545,2.36931818181818,1.69886363636364,0,0.104133924646247,0.801396959528809,0.375794359157444,0.276082965420661,1,-20902.7894657691
G24051000604002,304,54641.5,1657.27631578947,108.532894736842,2.47532894736842,1.71052631578947,0,0.240166778428019,0.3682036829403,0.325169582292038,0.280756799865682,1,-28720.2501671205
G24051000701002,1149,35000,1187.73455178416,106.696257615318,2,1.14012184508268,0,0.108735458347086,0.379441246848215,0.552159942877544,0.0521664420721497,1,-4854.09540305482
G24051000702001,34,36500,1194.35294117647,101,2,2.5,0,0.110588038290605,0.414294108220715,0.552159942877544,0.597139439220954,1,-92675.5183275811
G24051000703002,43,18800,1331.11627906977,107.046511627907,2,2.81395348837209,0,0.148870013220076,0.377298198662839,0.552159942877544,0.722956721383167,1,-136299.017297521
G24051000801011,313,149900,1846.35143769968,91.1150159744409,1.96006389776358,1.69009584664537,0.00142429969533495,0.293091554820946,0.474775919469164,0.571231178276129,0.272569261914315,0.99775125834593,6768.15509710823
G24051000801012,634,69900,1258.91640378549,82.0662460567823,1.97476340694006,1.1813880126183,0,0.12866025629165,0.530141309314548,0.564211519770429,0.0687039141400767,1,449.002884946139
G24051000801013,871,59900,1264.87256027555,93.8599311136625,2,1.23076923076923,0,0.130327467965046,0.457981007214967,0.552159942877544,0.0884935036420934,1,-2161.7399940369
G24051000801014,733,56900,1243.275579809,89.9358799454298,1.97885402455662,1.24147339699864,0,0.12428217046421,0.481990527257958,0.562258070957897,0.0927832126361852,1,-8463.02242215718
G24051000801021,614,45512,1211.44462540717,93.5048859934854,2,1.32247557003257,0,0.115372240236103,0.460153370052146,0.552159942877544,0.125244942280305,1,-18102.1892579058
G24051000801022,1206,42000,999.03648424544,97.346600331675,2.00082918739635,1.06467661691542,0,0.0559162247569199,0.436647632372443,0.551763969631789,0.0219316655473473,1,15002.7112113793
G24051000802001,93,43700,1232.81720430108,71,2,1.97849462365591,0,0.121354724591911,0.597850736411711,0.552159942877544,0.388145459173726,1,-80240.6143371133
G24051000803021,139,50000,1276.74820143885,74.9928057553957,2,1.92805755395683,0,0.133651626356381,0.573420537695643,0.552159942877544,0.367932735745588,1,-71263.1350323445
G24051000803022,265,38250,1106.48301886792,89.388679245283,2,1.47924528301887,0,0.0859920155941224,0.485338604440047,0.552159942877544,0.18807061533003,1,-29687.9588314714
G24051000803023,215,33000,1072.99534883721,91.0279069767442,2,1.28837209302326,0,0.0766183474436535,0.475308900599241,0.552159942877544,0.111577928061599,1,-19043.8511768183
G24051000803024,290,48000,1145.84137931034,75.2965517241379,2.00344827586207,1.62068965517241,0,0.0970089722649031,0.571562051500678,0.550513240345197,0.244754637456289,1,-42961.9702317231
G24051000808001,91,41000,1774.47252747253,24.9010989010989,3,2.72527472527473,0,0.272971640510136,0.879909364712527,0.0746162084969654,0.687418587960059,1,-149353.663236771
G24051000808002,58,26387.5,1697.5,98.948275862069,2.60344827586207,1.82758620689655,0,0.251425951348467,0.426847693711938,0.26398699971685,0.327668708459739,1,-67328.849757146
G24051000901001,579,49000,1426.98100172712,96.5958549222798,1.99913644214162,1.23316062176166,0.0207967469782662,0.175703892576344,0.441241108905058,0.552572329522087,0.0894518567943851,0.967165259283306,-24107.0474642188
G24051000901002,306,78261,1261.61764705882,76.6307189542484,1.99673202614379,1.38562091503268,0.21294980766367,0.129416372140101,0.563398876893945,0.553720543316696,0.150550524104874,0.663786277362815,-3354.43534777712
G24051000901003,545,69995,1240.82752293578,82.1155963302752,2.00917431192661,1.34311926605505,0,0.1235969250374,0.529839356987793,0.54777880769974,0.13351793118958,1,-5832.9218729222
G24051000901004,287,49900,1515.37282229965,101.06968641115,2.01045296167247,1.6411149825784,0,0.200446001910997,0.413867728132002,0.547168196525134,0.252940114849196,1,-51879.541826328
G24051000901005,436,43020,1251.90825688073,95.644495412844,2.00229357798165,1.27752293577982,0,0.126698577758188,0.447062053696707,0.551064659083093,0.107230113723883,1,-19305.6379587165
G24051000902001,783,95000,1491.2183908046,83.3128991060026,2.00893997445722,1.8007662835249,0,0.193684838026194,0.522513594973252,0.547890714089978,0.316920588144477,1,-28910.4980717634
G24051000902002,546,84000,1472.32417582418,75.496336996337,2.01739926739927,1.78754578754579,0.0718025264811594,0.1883960824625,0.570339654469776,0.543851031748211,0.311622456623296,0.886635282802821,-41993.7442863844
G24051000903001,262,94950,1385.57633587786,77.8015267175573,1.99618320610687,1.56488549618321,0.232808923928967,0.164114146344493,0.556235226050851,0.55398262888663,0.222391045786147,0.632431905733679,-6761.03678874859
G24051000903002,206,60150,1417.15048543689,94.004854368932,2.00728155339806,1.27669902912621,0,0.172952193298137,0.457094286412175,0.548682682675743,0.106899932025794,1,-16767.5684935367
G24051000903003,630,85000,1357.71428571429,88.7079365079365,2,1.32222222222222,0,0.1563151680344,0.489503765824475,0.552159942877544,0.125143412805015,1,5504.55482034437
G24051000903004,1304,47700,1281.18174846626,99.6740797546012,2.00536809815951,1.33742331288344,0,0.134892638302758,0.422406823203901,0.54959644123593,0.131235270305348,1,-17355.1847718061
G24051000904001,458,40000,1201.8864628821,96.0829694323144,2.01200873362445,1.10262008733624,0,0.112696776593632,0.444379226611262,0.54642524737734,0.037137562283529,1,-6416.72299178078
G24051000905002,780,45000,1387.48846153846,100.014102564103,2.05897435897436,1.43717948717949,0,0.164649377114146,0.420326375189898,0.523997107260228,0.171212691145322,1,-31455.5172609299
G24051000906001,227,47000,2205.33480176211,100.074889867841,2.14537444933921,1.85903083700441,0,0.393576029350642,0.41995444477286,0.482737285456579,0.340270186211365,1,-117766.90392833
G24051000906003,119,42000,1385.3025210084,97.1764705882353,2,1.36134453781513,0,0.164037501725186,0.437688580441136,0.552159942877544,0.140821733327314,1,-35451.658058977
G24051000906004,481,47000,1436.29937629938,93.5031185031185,2,1.30561330561331,0,0.178312236210345,0.460164184537883,0.552159942877544,0.118487367165171,1,-34135.4976823025
G24051001001001,90,51000,1152,37,2,1.04444444444444,0,0.0987328565051769,0.805881581694839,0.552159942877544,0.0138235952540856,1,-35488.2848897386
G24051001001003,37,55050,1655.89189189189,85.0540540540541,2.35135135135135,1.40540540540541,0,0.239779258777246,0.511860243925839,0.384374306473557,0.158479185195941,1,-35594.6691097852
G24051001001004,121,47591,1183.27272727273,58.8347107438017,2.06611570247934,1.34710743801653,0,0.10748653113664,0.672284718972908,0.520586803414365,0.13511619645999,1,-38785.2118433386
G24051001101001,103,195000,2888.23300970874,122.805825242718,2.99029126213592,2.38834951456311,0.396971066255435,0.584728808148637,0.280873983004865,0.0792525554326991,0.552395357215046,0.373246111704463,17830.6279838541
G24051001102001,32,242500,2817.25,120.5,3.15625,2.71875,0.633376311928437,0.56485966894842,0.294982299896567,0,0.68480379554231,0,63157.8541643871
G24051001102003,80,138750,1746.8125,151.9125,2.6125,1.575,0.0392288527977511,0.265229211182491,0.102783213794912,0.25966440556944,0.22644444677636,0.938063909150137,100028.476203389
G24051001201001,686,279900,2944.94897959184,93.8571428571429,2.33309037900875,2.53790087463557,0,0.600604402957967,0.457998067313809,0.393094719399465,0.612328265638981,1,18567.8687206119
G24051001201002,71,406800,2794.18309859155,86.6901408450704,2.40140845070423,2.8169014084507,0,0.558402919975915,0.501849758099612,0.360469852316326,0.724138104314267,1,139111.029423009
G24051001201003,118,300500,2449.58474576271,99.9830508474576,2.5,2.15254237288136,0,0.461945011687491,0.42051636680346,0.313388075687255,0.45789532845386,1,119045.117044811
G24051001202011,483,139000,1878.24016563147,102.937888198758,2.34989648033126,1.93374741200828,0,0.302017656669747,0.402437034101545,0.385069071013532,0.370212954002228,1,11424.3749735991
G24051001202012,574,87250,1542.43205574913,116.979094076655,2.10714285714286,1.39547038327526,0,0.208020260571836,0.316525153878797,0.500994542765339,0.15449771173273,1,17049.8215471587
G24051001202024,329,185000,2478.15805471125,113.024316109423,2.8161094224924,2.8145896656535,0.0550452537600891,0.469943081299343,0.340722677509106,0.162432001597345,0.723211670283191,0.913092339066971,-9110.90938129782
G24051001202025,58,204000,3874.5,114.379310344828,2.98275862068966,3.36206896551724,0,0.860798760649738,0.332432071740133,0.0828497211586995,0.942614735068665,1,-128971.892127956
G24051001203001,490,66500,1710.75102040816,105.428571428571,2.27142857142857,1.68163265306122,0,0.255135097665523,0.387197653582996,0.422540929259958,0.269177625717849,1,-34455.0701364939
G24051001203002,624,45000,1648.41506410256,113.817307692308,2.13621794871795,1.42307692307692,0,0.237686389895921,0.335870715471164,0.487109914957112,0.16556106963889,1,-36396.9019304874
G24051001203003,502,48150,1653.02589641434,119.96812749004,2.20517928286853,1.52191235059761,0,0.238977026477935,0.298236590715093,0.454177861918979,0.205169499971906,1,-30624.8346755557
G24051001203004,296,65000,1921.07094594595,115.706081081081,2.41216216216216,1.70945945945946,0,0.314006592326521,0.324314152982493,0.355334484788251,0.280329255758445,1,-38232.8559206416
G24051001204001,66,90173.5,2772.5,127.621212121212,3,3.1969696969697,0,0.552333516804997,0.251410777043149,0.0746162084969654,0.876450981439649,1,-129984.597343998
G24051001204002,139,88000,3157.38129496403,120.820143884892,2.87769784172662,2.89208633093525,0,0.660067185137446,0.293023482161675,0.13302083788164,0.754268562987085,1,-157960.477500079
G24051001205001,228,120242,2428.18859649123,109.114035087719,2.95614035087719,2.67105263157895,0.409053037191215,0.455955929652676,0.364647944163208,0.0955611091276925,0.665689011081263,0.354170609971544,-49245.8736830578
G24051001205002,105,71000,2137.39047619048,106.6,2.85714285714286,2.46666666666667,0.518138401768988,0.374557460425667,0.380030204291729,0.142836741979905,0.583781061114842,0.18194224821668,-67995.8455392998
G24051001206001,228,135000,2162.2850877193,103.302631578947,2.50877192982456,2.39473684210526,0.0325559406889332,0.381525811075085,0.400205331934125,0.309199095561109,0.554955087306918,0.948599371217704,-33991.5939045816
G24051001206002,293,95000,2138.19795221843,112.924914675768,2.68430034129693,2.11945392491468,0,0.374783484282166,0.341330870575739,0.225376602456704,0.44463508848736,1,-37094.1510968615
G24051001206003,67,114450,2830.11940298507,130.074626865672,3,2.8955223880597,0,0.568461995200623,0.236399425774914,0.0746162084969654,0.755645567494963,1,-89837.9371138528
G24051001207001,593,74350,1170.17875210793,99.2782462057336,2.02192242833052,1.25463743676223,0.0275917358809402,0.103821343984092,0.424828752255735,0.541691024585895,0.0980587192531629,0.956437057462835,24765.3359084605
G24051001207002,723,48000,1177.65006915629,109.381742738589,2.09958506224066,1.21576763485477,0.12998910829739,0.105912670331793,0.363009960372055,0.504603720366615,0.0824815939294801,0.794767966769056,14788.5693073399
G24051001207003,611,42269,1084.89198036007,110.520458265139,2.02618657937807,1.17839607201309,0.216793305644353,0.0799483813307939,0.356042667621314,0.539654705970687,0.0675048899238167,0.657718008139137,16945.0021549302
G24051001301001,147,64000,2434.27210884354,103.598639455782,2.54081632653061,2.21768707482993,0,0.45765879001673,0.398394191674465,0.293896494692129,0.48400215526103,1,-114844.974659837
G24051001301002,180,52250,2680.72222222222,101.494444444444,2.76111111111111,2.31666666666667,0.492930082007952,0.526643630596512,0.411268823052382,0.188696100598992,0.523668359637341,0.221742157506442,-132701.272779058
G24051001301003,284,74157.5,2379.31690140845,101.43661971831,2.38028169014085,2.19366197183099,0.0292273588474421,0.44227605729259,0.411622626777559,0.370558804451127,0.474374062964084,0.953854670127379,-109715.25072121
G24051001301004,120,120000,4002.35833333333,113.558333333333,3,3.125,0,0.896588100004773,0.337455264141873,0.0746162084969654,0.847609028710544,1,-208440.09117688
G24051001302001,347,105000,2688.18731988473,121.587896253602,2.87896253602306,2.36599423631124,0,0.528733216050949,0.288325947625472,0.132416891044471,0.543436449428373,1,-68944.9870199007
G24051001302002,141,88000,2966.60992907801,116.829787234043,3,2.60283687943262,0,0.606667606283885,0.317438695898657,0.0746162084969654,0.638351456782362,1,-119975.53437912
G24051001302003,233,105000,3611.75965665236,106.463519313305,3.06008583690987,3.15021459227468,0,0.787254056404202,0.380865268780495,0.0459225935556431,0.857713810432442,1,-194722.028203644
G24051001302004,217,75000,2977.98617511521,114.68202764977,2.94009216589862,2.4147465437788,0,0.60985197698071,0.330579879480459,0.103224819312392,0.562974002129286,1,-127645.441329137
G24051001303001,439,69900,2766.82004555809,112.605922551253,2.71981776765376,2.43963553530752,0,0.550743617955676,0.343282641202254,0.208415478038676,0.572948298914898,1,-132005.592998057
G24051001303002,651,25000,1498.27035330261,115.614439324117,2.24731182795699,1.47772657450077,0,0.195658781158257,0.324874868046156,0.434057728998476,0.187461990851498,1,-39146.4036800343
G24051001303003,487,20000,1248.73305954825,109.373716632444,2.14168377823409,1.37577002053388,0,0.125809795526411,0.363059068538108,0.484499742318489,0.146602764902923,1,-28672.1916219134
G24051001304001,171,45000,2381.11695906433,102.280701754386,2.6374269005848,2.31578947368421,0,0.442779918657158,0.406458065028935,0.247760720377643,0.52331682337139,1,-130662.469203557
G24051001304002,618,32500,1495.64724919094,103.700647249191,2.12621359223301,1.28802588996764,0,0.194924537556227,0.397770051454222,0.491887432713005,0.111439186722046,1,-36589.0777289867
G24051001304003,291,40000,2309.90034364261,106.298969072165,2.75601374570447,2.446735395189,0,0.42284538994404,0.381872078361549,0.191130315510783,0.575793577298817,1,-127426.351944827
G24051001306001,820,97750,1245.00243902439,120.725609756098,2.10914634146341,1.36585365853659,0.0911342234773107,0.124765542559455,0.293601894359359,0.500037791381127,0.142628769513014,0.856113621932221,58627.9559924883
G24051001306002,571,110000,1243.23292469352,115.366024518389,2.15061295971979,1.23642732049037,0,0.124270230699601,0.326394807517227,0.480235667646844,0.0907609906976909,1,75733.4637068653
G24051001306003,591,92000,1239.73773265651,116.19627749577,2.02876480541455,1.31979695431472,0,0.1232918774655,0.321314859614774,0.538423490281148,0.124171483433504,1,46051.7106565688
G24051001306004,624,84500,1272.05608974359,123.466346153846,2.15224358974359,1.39903846153846,0,0.132338238535851,0.276832549961656,0.479456970495885,0.155927623889291,1,44332.3975388748
G24051001307001,48,305250,3281.75,103.645833333333,2.45833333333333,2.66666666666667,0,0.694879728627079,0.398105433373314,0.333285731286445,0.663931329751511,1,23606.2177426638
G24051001307002,385,206000,1574.85194805195,93.0623376623377,2.06883116883117,1.50909090909091,0,0.217095042772026,0.462861126034713,0.519290049472127,0.200031290066549,1,104687.974436061
G24051001307003,316,96250,1231.89240506329,111.370253164557,2.03481012658228,1.30379746835443,0,0.121095860324769,0.350843151408279,0.535536585035182,0.117759667944675,1,48467.2017234926
G24051001307004,382,105000,1346.21465968586,131.240837696335,2.04712041884817,1.42146596858639,0,0.153096261548937,0.2292639015137,0.529657882095213,0.164915477463001,1,57070.3465997003
G24051001307005,530,125000,1372.94716981132,91.1245283018868,2.10094339622642,1.43584905660377,0,0.160579065772558,0.474717717777424,0.503955056482523,0.170679519305093,1,45319.1325634683
G24051001307006,408,98000,1302.72303921569,108.781862745098,2.05882352941176,1.46813725490196,0,0.140922347471318,0.366680358669537,0.524069134972804,0.183619058142061,1,33599.2410022844
G24051001308031,121,138000,1089.14876033058,69.1818181818182,1.94628099173554,1.31404958677686,0.34398203037922,0.0811399137006649,0.608975380544498,0.577813118691377,0.121868218172938,0.456907333127283,68305.0328205088
G24051001308032,366,113850,1077.94262295082,83.6939890710383,1.90300546448087,1.27595628415301,0,0.0780031588010233,0.520181875339273,0.598479075583857,0.106602275980139,1,50381.385655335
G24051001308033,538,99750,1151.87732342007,82.453531598513,1.98698884758364,1.28996282527881,0,0.0986985176112198,0.527771681708308,0.558373337191046,0.112215416149658,1,33468.3304914108
G24051001308041,543,90212,1250.29650092081,103.274401473297,2.03959484346225,1.39963167587477,0.43475388158303,0.126247424677248,0.400378059367683,0.533251673468368,0.156165355331362,0.313593082982,36357.4790626505
G24051001308042,697,82000,1187.36728837877,110.334289813486,2.13271162123386,1.34433285509326,0.220230126365275,0.108632656172948,0.357181749396677,0.488784339677826,0.134004278626716,0.652291817332509,44375.9504442304
G24051001308051,141,130000,1546.35460992908,25.4397163120567,2.42553191489362,2.12056737588653,0.0576809971864878,0.209118238458961,0.876613804851181,0.348949843141127,0.445081305459898,0.908930921317744,-37836.9949890629
G24051001308061,667,62981,1324.98950524738,87.9265367316342,2.11394302848576,1.40329835082459,0.217039839001148,0.147155043364263,0.494284802764717,0.497747163547823,0.157634780242518,0.65732877135817,-8710.75780536718
G24051001401001,253,245000,2781.12648221344,141.818181818182,2.99407114624506,2.56126482213439,0,0.554748190071322,0.164545847439632,0.0774474954596962,0.621691398981198,1,74452.8000791442
G24051001401002,209,225000,3293.6985645933,125.736842105263,2.93540669856459,2.99043062200957,0,0.698224299308447,0.262940397256209,0.1054623348804,0.793680169729532,1,-30854.4556791365
G24051001401003,375,168861,2505.664,69.7333333333333,2.79466666666667,2.45866666666667,0,0.477642380864385,0.605600905157553,0.172671855289777,0.580575050369376,1,-42221.8717584183
G24051001401004,442,242450,2661.24660633484,89.4502262443439,2.65497737556561,2.70814479638009,0,0.521192132770988,0.484962025785951,0.239379601015151,0.680553745946899,1,10211.3247818644
G24051001403002,36,19350,1373,30.7777777777778,2.16666666666667,1.86111111111111,0,0.160593853682752,0.843952586060379,0.472569320480781,0.341103858853817,1,-130715.117172826
G24051001403003,81,145000,3958.20987654321,99.9876543209877,3.1358024691358,3.17283950617284,0,0.884230328236048,0.420488200200822,0.00976459024775095,0.866780775066537,1,-185244.833799645
G24051001504001,129,47000,1511.68992248062,94.2713178294574,2,1.17054263565891,0,0.199415106638099,0.455463915267171,0.552159942877544,0.0643576147562748,1,-31381.0401063602
G24051001505002,222,58950,1425.5,84.3468468468469,1.9954954954955,1.24774774774775,0.0628966719598879,0.175289339437606,0.516187329605416,0.554311040780159,0.0952976671264952,0.900696204175387,-24187.4617016935
G24051001506005,71,70000,2036.53521126761,57.6056338028169,2.1830985915493,1.97183098591549,0,0.346326658349933,0.679804892942057,0.464722357709269,0.385474997398765,1,-119331.737364828
G24051001507011,216,68400,2350.03240740741,89.2546296296296,2.1712962962963,1.93981481481482,0,0.434078917017724,0.486158794288702,0.470358469858648,0.37264447382658,1,-120347.088973733
G24051001507012,260,59900,1559.17692307692,89.7076923076923,2.06153846153846,1.46538461538462,0,0.212707383605789,0.48338670570389,0.522772636146431,0.182515934158186,1,-40529.2740858622
G24051001507013,225,60000,1359.01333333333,90.5111111111111,2,1.20888888888889,0,0.156678789668316,0.478470944151196,0.552159942877544,0.0797249272442355,1,-11146.0465720109
G24051001507021,314,55062.5,1323.56050955414,82.8089171974522,1.98726114649682,1.19745222929936,0.160223211807193,0.14675504744324,0.525597235633344,0.558243302551182,0.0751416705522024,0.747033147925342,-16584.8610446308
G24051001507022,353,45000,1502.89518413598,100.036827195467,1.98300283286119,1.54107648725212,0,0.196953336122645,0.420187333299557,0.560276833546902,0.212849553477152,1,-52057.3248510982
G24051001507023,240,53750,1816.27083333333,97.2916666666667,2.11458333333333,1.525,0,0.284671572097841,0.436983746983213,0.497441389979769,0.206406879617193,1,-62307.1361025857
G24051001508001,231,60000,2254.26406926407,100.21645021645,2.01515151515152,2.04761904761905,0,0.407272017037697,0.419088300096988,0.544924431750565,0.415847164923726,1,-128356.476994046
G24051001508002,219,61000,2315.15525114155,92.5479452054794,2.27397260273973,2.00913242009132,0,0.424316312197254,0.466008464199639,0.421326043047248,0.400423597247394,1,-120246.095334304
G24051001508003,378,62000,2248.5873015873,98.1825396825397,2.17328042328042,2.05820105820106,0,0.405683010208601,0.431532892085213,0.469410962449163,0.420087919878048,1,-118472.616010731
G24051001508004,211,68000,2299.18009478673,101.388625592417,2.26777251184834,2.16113744075829,0,0.419844642051657,0.411916281441621,0.424286857605019,0.461339813450294,1,-114681.741584701
G24051001508005,183,52800,2109.7868852459,101.464480874317,2.11475409836066,1.95628415300546,0,0.366830828473118,0.411452156782421,0.49735984221092,0.379244583227824,1,-110872.410320643
G24051001508006,226,72500,2638.45132743363,102.774336283186,2.23008849557522,2.5353982300885,0,0.514811414744879,0.40343773537343,0.442282623462543,0.611325327475232,1,-162582.037808821
G24051001509001,514,42000,1655.01361867704,96.8560311284047,2.04863813229572,1.57392996108949,0,0.239533417795957,0.439649206667331,0.528933107547749,0.226015627245716,1,-68162.7160518201
