GISJOIN,N,MedianSalesPriceAmount,MeanSqfeet,MeanAge,MeanNoOfStories,MeanFullBathNumber,perc_area_flood,N_MeanSqfeet,N_MeanAge,N_MeanNoOfStories,N_MeanFullBathNumber,N_perc_area_flood,residuals
G24000504924011,828,110000,1428.87922705314,43.0833333333333,1.89371980676329,1.86231884057971,0,0.195927578896342,0.768586720364581,0.604651965319932,-0.655016501650165,1,-57890.3438457765
G24000504924012,1153,188527,1653.48915871639,23.959236773634,1.99826539462272,2.18300086730269,0,0.266672918467412,0.885635798455051,0.554816279137048,-0.525029153392356,1,-24687.8174521897
G24000504924021,1160,218531.5,1903.10689655172,24.1741379310345,1.98965517241379,2.23103448275862,0,0.345294961114212,0.88432049541442,0.558920673600313,-0.505558893820416,1,-11489.0077778804
G24000504924022,1516,217969,1609.58311345646,23.1385224274406,2.01253298153034,2.11609498680739,0,0.252843841283981,0.890658982546267,0.548015083617719,-0.552149220199065,1,12586.8505227675
G24000504926002,387,188000,1849.41085271318,40.3462532299742,1.91860465116279,1.98966408268734,0,0.328382330284172,0.785339025591542,0.592789644569762,-0.603397549057231,1,-11973.6818917992
G24000504926003,527,169000,1479.74003795066,42.5977229601518,1.88709677419355,1.77798861480076,0,0.211947197045729,0.771558899798764,0.607809089207055,-0.689199466436207,1,4615.94041345823
G24001305081022,640,152950,1332.5984375,28.1203125,1.98046875,1.2453125,0,0.165602040302974,0.86016792465953,0.563299736111997,-0.905117883663366,1,33694.652849505
G24051000101001,1294,181700,1279.12519319938,107.693199381762,2.07496136012365,1.79057187017002,0,0.148759584593198,0.373141882857638,0.518256189453145,-0.684098887477619,1,85239.426488089
G24051000101002,1072,184950,1461.05223880597,108.222014925373,2.24300373134328,1.82649253731343,0,0.20606110515951,0.369905266075958,0.438152312771242,-0.669538569528595,1,86463.6294701522
G24051000101003,653,215000,1437.49464012251,86.9494640122512,2.13169984686064,2.03675344563553,0,0.198641173609738,0.500103964102856,0.4912096016687,-0.584310038967143,1,78629.3406154285
G24051000102001,1034,79950,1226.58897485493,115.591876208898,2.00386847195358,1.74854932301741,0,0.132212263737724,0.324798012711162,0.552145356248419,-0.701132581343241,1,-8727.412653549
G24051000102002,647,102000,1226.50231839258,113.695517774343,2.00927357032458,1.74497681607419,0,0.132184969571301,0.336404678981685,0.549568807665931,-0.7025806846527,1,12527.2823607112
G24051000102003,1006,150000,1207.80516898608,110.605367793241,2.01192842942346,1.65606361829026,0,0.126295932635228,0.355317949227954,0.548303266693607,-0.738621341259374,1,66524.0251866876
G24051000102004,709,88900,1337.12270803949,116.796897038082,2.11988716502116,1.80394922425952,0,0.167027048775474,0.317422679884561,0.496840572015554,-0.678676423354606,1,-2267.55577455596
G24051000103001,1032,165000,1232.72286821705,98.6598837209302,2.10271317829457,1.78585271317829,0.103384745266185,0.134144254748018,0.428430312661362,0.505027215091929,-0.686011781410699,0.80046886138295,69162.5474747381
G24051000103002,1613,137000,1287.29200247985,106.339739615623,2.2256664600124,1.68505889646621,0,0.151331882672275,0.381425736547906,0.446416791751217,-0.726868205729438,1,56314.5575916115
G24051000104001,953,150000,1214.46589716684,101.581322140609,2.08604407135362,1.62329485834208,0,0.128393860689651,0.410549641924631,0.512973187748137,-0.751904044549261,1,66438.476151974
G24051000104002,574,185000,1578.16898954704,111.567944250871,2.62369337979094,1.83101045296167,0,0.242949341753871,0.34942649774916,0.256681910800594,-0.667707248076724,1,104596.278449252
G24051000105001,624,146000,1876.78044871795,97.0352564102564,2.62660256410256,2.15865384615385,0,0.33700292577139,0.4383738479474,0.255295135907739,-0.534898134044174,1,13521.0614464974
G24051000105002,924,121316.5,1469.73701298701,106.392857142857,2.36958874458874,1.87445887445887,0,0.208796546526623,0.381100630597213,0.377810684542619,-0.65009558098667,1,24446.4537527503
G24051000201001,602,115250,1814.83887043189,113.59634551495,2.64784053156146,2.04485049833887,0,0.317493200814148,0.337011663029159,0.245171239690646,-0.581027926712937,1,8524.09559872849
G24051000201002,1168,120000,1430.92465753425,114.145547945205,2.57705479452055,1.73202054794521,0,0.196571827674138,0.333650268259698,0.278913991055133,-0.707832463040825,1,54237.518557354
G24051000202001,501,135000,1964.7245508982,98.309381237525,2.93313373253493,2.01596806387226,0,0.364702659821187,0.430575563937569,0.10917523330786,-0.592735321436335,1,28171.52671298
G24051000202002,1000,118700,1526.666,118.107,2.6305,1.884,0,0.22672745673993,0.309404191616766,0.253437272785254,-0.646228118811881,1,41829.6379212334
G24051000203001,569,130000,1417.67135325132,118.551845342707,2.43497363796134,1.72056239015817,0,0.19239743741013,0.306681514647735,0.346642453592511,-0.712476987593311,1,60913.4559951074
G24051000203002,251,159500,1537.84462151394,153.394422310757,2.49203187250996,1.63346613545817,0,0.230248384639619,0.0934274401519565,0.319443445682796,-0.747781152617254,1,120369.817324698
G24051000203003,190,179250,1484.81578947368,166.526315789474,2.61052631578947,1.72105263157895,0,0.213545905359362,0.0130536551489476,0.262958499635785,-0.712278269932256,1,152220.640272341
G24051000301001,167,85500,1559.65868263473,140,2.52095808383234,1.4251497005988,0,0.237119154556097,0.175408033490541,0.305654651536267,-0.832221497598862,1,53875.2980873422
G24051000301002,149,91952,1903.27516778524,87.6107382550336,2.78859060402685,2.02684563758389,0,0.345347961466719,0.496056633540545,0.178077289718946,-0.588326134626886,1,-28857.9249915986
G24051000302001,49,150000,1990.04081632653,121.714285714286,2.44897959183673,1.87755102040816,0,0.37267651823936,0.287325790896084,0.339965975547691,-0.648842190341483,1,42504.4646199835
G24051000302002,166,168230,1583.15060240964,134.030120481928,2.65060240963855,1.80120481927711,0,0.244518399234841,0.211946695158569,0.243854683995245,-0.679788858403913,1,108099.45262062
G24051000601001,607,39900,1075.36408566722,101.151565074135,1.99670510708402,1.20593080724876,0,0.0845809944614294,0.413179971063399,0.555560050363801,-0.921081116348867,1,-8392.31574499129
G24051000601002,1379,52500,1179.98332124728,100.384336475707,2.02175489485134,1.58085569253082,0,0.117532891521235,0.417875795509291,0.543619102996433,-0.769106613344438,1,-30473.98140619
G24051000601003,928,59000,1204.78125,101.487068965517,2.05603448275862,1.57112068965517,0,0.125343489553474,0.411126518705037,0.527278415451373,-0.773052663024923,1,-21654.2590671241
G24051000601004,578,42737.5,1256.47923875433,102.020761245675,2,1.280276816609,0,0.141626793423801,0.407860053845825,0.553989412590089,-0.890945219089383,1,-19863.3287792688
G24051000602001,606,43796,1267.53630363036,106.193069306931,2.00660066006601,1.35313531353135,0,0.145109434656636,0.382323432518123,0.550842953419649,-0.861412279841846,1,-21789.2269692457
G24051000602002,675,61000,1290.84444444444,108.143703703704,2.05925925925926,1.57777777777778,0,0.152450794517493,0.370384570092853,0.525741201371025,-0.770354235423542,1,-19436.6890992562
G24051000602003,872,65000,1323.43233944954,115.197247706422,2.06766055045872,1.69724770642202,0,0.162714996465155,0.327213337391143,0.521736401930707,-0.721927513852303,1,-21042.4038191841
G24051000602004,890,50000,1212.80337078652,114.591011235955,2.04157303370787,1.68314606741573,0,0.127870215130209,0.330923809138212,0.534172022837389,-0.727643564356436,1,-31270.7640549217
G24051000602005,693,42500,1206.29437229437,115.963924963925,2,1.37373737373737,0,0.125820077341624,0.322520887428682,0.553989412590089,-0.853061306130613,1,-14831.7424753997
G24051000603001,609,46500,1243.32840722496,120.55829228243,2.05747126436782,1.56814449917898,0,0.137484678979896,0.294401051421722,0.526593518088841,-0.774259051520916,1,-21706.7169250591
G24051000603002,1083,84700,1492.47737765466,98.6454293628809,2.31163434903047,1.81717451523546,0,0.215959074062559,0.428518780593888,0.405436882157425,-0.673315597487727,1,-17737.8054809576
G24051000604001,175,84000,1172.13714285714,37.7371428571429,2.37142857142857,1.69714285714286,0,0.115061582481448,0.80130809178104,0.376933660127741,-0.721970014144272,1,-34081.192951625
G24051000604002,266,68625,1713.75187969925,107.127819548872,2.51691729323308,1.73684210526316,0,0.285653854118115,0.376602291458071,0.307580850205749,-0.70587806149036,1,-20426.1822822358
G24051000701002,1056,38013.5,1189.49242424242,106.636363636364,2,1.14204545454545,0,0.120527971549203,0.37961024852949,0.553989412590089,-0.946976822682268,1,-6640.15382273871
G24051000801011,309,150000,1846.64724919094,91.168284789644,1.95954692556634,1.6957928802589,0.00142429969533495,0.327511878705416,0.474282661586356,0.573272930564268,-0.722517222596046,0.997251121147415,13784.902535036
G24051000801012,631,69900,1259.22187004754,82.0855784469097,1.97464342313788,1.18066561014263,0,0.142490639384308,0.529873387175133,0.566076602810607,-0.931322276443175,1,-958.41013677724
G24051000801013,861,60000,1265.39605110337,93.8466898954704,2,1.23228803716609,0,0.14443531980041,0.457889476820156,0.553989412590089,-0.910397304538816,1,-5204.95667377037
G24051000801014,724,57500,1244.20303867403,89.9281767955801,1.97859116022099,1.24309392265193,0,0.137760161450355,0.481872745488342,0.564194761688136,-0.906017176303265,1,-11630.2255737398
G24051000801021,579,48000,1213.74438687392,93.3626943005181,2,1.32469775474957,0,0.128166606755247,0.460851773000379,0.553989412590089,-0.872939345748046,1,-22419.8976096586
G24051000801022,1131,44100,995.476569407604,97.2855879752431,2.00088417329797,1.06366047745358,0,0.0594188414638987,0.436841693013588,0.55356793729007,-0.97874990151535,1,8715.14406176652
G24051000802001,88,47557,1233.04545454545,71,2,1.97727272727273,0,0.134245859691195,0.597722696200519,0.553989412590089,-0.608420342034203,1,-93035.5863785192
G24051000803021,135,51000,1276.65185185185,75,2,1.92592592592593,0,0.147980556826214,0.573240686768057,0.553989412590089,-0.629233590025669,1,-84694.3821567077
G24051000803022,248,40000,1109.16129032258,89.2096774193548,2,1.47983870967742,0,0.0952260923971764,0.486270322614833,0.553989412590089,-0.810053497285212,1,-40737.9662555879
G24051000803023,187,40000,1074.81818181818,90.9679144385027,2,1.28877005347594,0,0.084409051249092,0.475509028793013,0.553989412590089,-0.887502514957378,1,-22277.9469336257
G24051000803024,278,50000,1143.43884892086,75.1978417266187,2.00359712230216,1.62589928057554,0,0.1060224873061,0.572029796013753,0.552274705524183,-0.750848351022152,1,-54392.4450400111
G24051000808001,70,126512,1804.97142857143,22.6571428571429,3,2.77142857142857,0,0.314385254874505,0.893605267341423,0.0773008482683845,-0.286512022630834,1,-85234.6127601202
G24051000808002,38,52500,1727.18421052632,97.2631578947368,2.68421052631579,1.81578947368421,0,0.289884632332395,0.436978976374219,0.227834079106817,-0.673877019280875,1,-41263.7640411367
G24051000901001,548,51750,1427.85218978102,96.3886861313869,1.99908759124088,1.23357664233577,0.0207967469782662,0.195604093198136,0.442331182863908,0.55442434741155,-0.90987497289875,0.959862563926427,-19332.6354064914
G24051000901002,300,79250,1260.09666666667,76.64,1.99666666666667,1.38666666666667,0.21294980766367,0.14276617387834,0.563203062900747,0.555578374471161,-0.847820462046205,0.589009795574631,-4922.84989494521
G24051000901003,538,70000,1241.59293680297,82.0408921933086,2.0092936802974,1.34758364312268,0,0.136938058252087,0.530146889495674,0.549559221471857,-0.863662630203541,1,-11490.5313809488
G24051000901004,270,51715,1513.97407407407,101.407407407407,2.00740740740741,1.64074074074074,0,0.222729883690548,0.4116140874593,0.550458386187706,-0.744832416574991,1,-53010.9856932598
G24051000901005,400,45750,1248.06,95.4625,2.00125,1.26,0,0.138974987690217,0.447999907265116,0.553393551884686,-0.899164356435643,1,-19554.7673021563
G24051000902001,779,95605,1487.93068035944,83.385109114249,2.00834403080873,1.79460847240051,0,0.214527001839858,0.521919606661239,0.55001190852322,-0.682462664751713,1,-33475.0238983564
G24051000902002,545,84000,1472.6623853211,75.4862385321101,2.01743119266055,1.78899082568807,0.0718025264811594,0.2097179503916,0.57026466268567,0.545680162386316,-0.684739758379508,0.861422109930442,-47098.0982878659
G24051000903001,260,95000,1384.78846153846,77.8615384615385,1.99615384615385,1.56153846153846,0.232808923928967,0.182040320415889,0.555726633866372,0.555822830145172,-0.776936785986291,0.550681973900934,-8142.53709135513
G24051000903002,202,61153.5,1418.92574257426,93.8564356435644,2.00742574257426,1.27722772277228,0,0.192792532132561,0.457829827945966,0.550449646023344,-0.89218115870993,1,-14990.2961623598
G24051000903003,625,85000,1357.0752,88.6944,2,1.3216,0,0.173311480672953,0.489424079275078,0.553989412590089,-0.87419500990099,1,4157.30294751153
G24051000903004,1247,50000,1282.58139534884,99.5821972734563,2.00521251002406,1.33600641539695,0,0.149848183805526,0.422785290388204,0.551504668670208,-0.868355419343057,1,-19917.3464284841
G24051000904001,402,43125.5,1187.71890547264,96.0771144278607,2.01119402985075,1.09701492537313,0,0.119969366741859,0.444238158210062,0.548653346571562,-0.96522979163588,1,-4947.98443083429
G24051000905002,715,47000,1387.37622377622,99.8013986013986,2.05664335664336,1.45174825174825,0,0.182855387304891,0.421443668143631,0.526988172233405,-0.821439867063629,1,-34431.7447831115
G24051000906001,214,50000,2210.38785046729,100.046728971963,2.14953271028037,1.86448598130841,0,0.442079173938207,0.419942123032077,0.482708879607404,-0.65413805866568,1,-100753.680834337
G24051000906003,109,42900,1381.40366972477,97.1834862385321,2,1.36697247706422,0,0.180974213300929,0.437466606933895,0.553989412590089,-0.855803433554365,1,-36571.6846774972
G24051000906004,461,48900,1437.41431670282,93.5379609544469,2,1.3058568329718,0,0.198615874160335,0.459779053031709,0.553989412590089,-0.880576448100342,1,-31150.2600575247
G24051001001001,89,52000,1152,37,2,1.04494382022472,0,0.108718991132657,0.805819776376451,0.553989412590089,-0.986336633663366,1,-34291.213906004
G24051001001003,33,55050,1689.33333333333,80.6969696969697,2.36363636363636,1.45454545454545,0,0.277962750070772,0.538372370303641,0.380648116473105,-0.82030603060306,1,-38281.4048679585
G24051001001004,109,51500,1177.32110091743,51.9908256880734,2.07339449541284,1.38532110091743,0,0.116694372583744,0.714068392402497,0.519003095942624,-0.848365882459806,1,-48279.1678797994
G24051001101001,98,185000,2814.47959183673,122.663265306122,2.97959183673469,2.37755102040816,0.396971066255435,0.632349813614701,0.281517559066444,0.0870291863157661,-0.44616892301475,0.233851293592355,38151.3758445134
G24051001102003,78,138750,1707,150.871794871795,2.6025641025641,1.55128205128205,0.0392288527977511,0.283527216090449,0.108867187340771,0.266753995627011,-0.781094186341711,0.924288852816508,103345.968345461
G24051001201001,559,220000,2603.19856887299,94.5277280858676,2.31574239713775,2.35241502683363,0,0.565802677413694,0.453721180969863,0.403478622603003,-0.456357710905259,1,15512.9067685996
G24051001201002,62,371250,2659.59677419355,87.0806451612903,2.38709677419355,2.74193548387097,0,0.583566407436923,0.499301069570821,0.369464807046203,-0.29846694346854,1,131069.014805347
G24051001201003,117,3e+05,2423.8717948718,100.059829059829,2.5,2.13675213675214,0,0.509320163809089,0.419861943913399,0.315645130429237,-0.543775916053144,1,136648.862162977
G24051001202011,467,137000,1848.50321199143,103.081370449679,2.34689507494647,1.9186295503212,0,0.328096450890537,0.401368592711679,0.388628497343588,-0.632191150592575,1,13711.2856034226
G24051001202012,551,91000,1544.76950998185,117.235934664247,2.1043557168784,1.39927404718693,0,0.232429515200169,0.314735549058317,0.504244235732561,-0.842710104041257,1,21472.0851072694
G24051001202024,326,185000,2479.01226993865,112.996932515337,2.81441717791411,2.80981595092025,0.0550452537600891,0.526687746817677,0.340680371706774,0.165766057291278,-0.270951831379457,0.89376341616032,-6288.09954641807
G24051001202025,55,185000,3846.92727272727,114.545454545455,2.98181818181818,3.34545454545455,0,0.957539627053015,0.331202638969848,0.0859679130742337,-0.0538325832583259,1,-109355.100230691
G24051001203001,456,74500,1720.12719298246,105.539473684211,2.28070175438597,1.67982456140351,0,0.28766188510656,0.386323766068236,0.420182096289259,-0.72898992530832,1,-25019.9744292558
G24051001203002,528,53882,1694.36174242424,113.32196969697,2.15909090909091,1.45265151515152,0,0.279546546949229,0.338690980870118,0.478152595538909,-0.821073732373237,1,-27242.2386715259
G24051001203003,440,57663,1688.42727272727,119.822727272727,2.22272727272727,1.56590909090909,0,0.277677368365818,0.298903078798156,0.447817868718436,-0.775165166516652,1,-23854.5491413161
G24051001203004,270,75000,1958.4,115.592592592593,2.42962962962963,1.74444444444444,0,0.362710617449709,0.324793628083067,0.349189881251875,-0.702796479647965,1,-25778.3129136906
G24051001204001,59,125000,2785.37288135593,127.203389830508,3,3.1864406779661,0,0.623182079572342,0.2537297162088,0.0773008482683845,-0.118288303406612,1,-92588.3317815331
G24051001204002,127,102000,3228.52755905512,120.96062992126,2.88976377952756,2.99212598425197,0,0.762762408563941,0.291938542954506,0.129849193941643,-0.197053091135885,1,-133189.670059251
G24051001205001,213,125000,2409.60563380282,108.089201877934,2.96244131455399,2.67136150234742,0.409053037191215,0.504826754271377,0.370718148645996,0.0952046441114533,-0.327073862315809,0.210533255603795,-36546.4180288282
G24051001205002,93,81986,2135.31182795699,105.89247311828,2.8494623655914,2.46236559139785,0.518138401768988,0.418432496042861,0.384163232199603,0.149060417091007,-0.411789630575961,0,-53829.2863866088
G24051001206001,224,135000,2155.10714285714,103.084821428571,2.50446428571429,2.375,0.0325559406889332,0.424667421917053,0.401347470987229,0.313517056481372,-0.44720297029703,0.93716748154975,-30613.0259123545
G24051001206002,278,105500,2161.29856115108,112.920863309353,2.69604316546763,2.14028776978417,0,0.42661753154216,0.341145953461384,0.222193595337392,-0.542342759455802,1,-24134.9652209631
G24051001206003,61,121000,2848.86885245902,130.311475409836,3,2.80327868852459,0,0.643181391284957,0.234706671091301,0.0773008482683845,-0.273601688037656,1,-66553.6908189652
G24051001207001,572,75550,1174.95629370629,99.215034965035,2.02097902097902,1.25524475524476,0.0275917358809402,0.115949529789246,0.425032508162708,0.543988953198724,-0.901091878418611,0.946748328657481,19011.5215892635
G24051001207002,661,53000,1193.0726172466,109.74432677761,2.10438729198185,1.22692889561271,0.12998910829739,0.121655624133105,0.360587952794557,0.504229184241832,-0.912569613996195,0.749122806081172,13338.8581091443
G24051001207003,560,45250,1088.58928571429,110.721428571429,2.02678571428571,1.18392857142857,0.216793305644353,0.0887465327406006,0.354607598961369,0.5412209689029,-0.929999646393211,0.581591897253333,13084.4828750806
G24051001301001,131,81268,2390.47328244275,102.083969465649,2.50381679389313,2.22900763358779,0,0.49880064187404,0.407473187786421,0.313825708428009,-0.50638047010808,1,-86136.5831004525
G24051001301002,156,66250,2711.16666666667,104.115384615385,2.79487179487179,2.36538461538462,0.492930082007952,0.599809364850419,0.395039906572152,0.175083117872837,-0.451100533130236,0.0486517109617271,-95951.082956054
G24051001301003,258,85500,2400.85271317829,101.399224806202,2.39922480620155,2.19767441860465,0.0292273588474421,0.502069848834316,0.411664169089276,0.363683512880261,-0.519081280221045,0.943591598793573,-85576.2210271887
G24051001301004,117,120000,3981.73504273504,113.444444444444,3,3.13675213675214,0,1,0.337941373889389,0.0773008482683845,-0.138429381399678,1,-164066.412685435
G24051001302001,327,115000,2689.37003058104,121.877675840979,2.88073394495413,2.37920489296636,0,0.592944083293339,0.286325761240367,0.134153612820514,-0.445498531504527,1,-43338.9350401905
G24051001302002,134,95000,2956.41044776119,116.783582089552,3,2.58208955223881,0,0.677053743328026,0.317504174058434,0.0773008482683845,-0.363259937934092,1,-90093.9112929452
G24051001302003,217,110000,3639.52534562212,106.718894009217,3.06451612903226,3.15207373271889,0,0.892214288800624,0.379105121187827,0.0465467473444036,-0.132218825569193,1,-159296.050592369
G24051001302004,190,87000,3000.16842105263,114.368421052632,2.93157894736842,2.37894736842105,0,0.690836182316903,0.332286172880136,0.109916381616712,-0.445602918186555,1,-89610.323141512
G24051001303001,401,79361,2837.33167082294,112.426433915212,2.73316708229426,2.48379052369077,0,0.639547527784385,0.344172109734143,0.204497048723303,-0.403105108515839,1,-110343.014350879
G24051001303002,487,38000,1516.76180698152,114.474332648871,2.26488706365503,1.48049281314168,0,0.223607935296326,0.331637940705603,0.42772077850898,-0.809788358712668,1,-29482.6626783159
G24051001303003,353,27000,1284.68838526912,107.198300283286,2.15580736543909,1.40509915014164,0,0.15051182194601,0.376170913956889,0.47971782324818,-0.840348918744566,1,-34327.342854971
G24051001304001,157,46900,2389.68152866242,104.554140127389,2.64331210191083,2.32484076433121,0,0.498551263364233,0.392354502426296,0.247329890319438,-0.46753484265624,1,-118362.208810115
G24051001304002,525,37600,1500.50285714286,103.809523809524,2.12761904761905,1.3047619047619,0,0.218486857528805,0.396911928355678,0.493154872000462,-0.881020273455917,1,-30629.5740070232
G24051001304003,266,45750,2312.78195488722,106.421052631579,2.7593984962406,2.48496240601504,0,0.47433022193783,0.380928060042003,0.191992833669095,-0.402630090076677,1,-120513.978254314
G24051001306001,806,1e+05,1242.72580645161,120.629032258065,2.10980148883375,1.36600496277916,0.0911342234773107,0.137294877950082,0.293968087234039,0.501648298517544,-0.856195612117043,0.824112200203329,53827.3250244903
G24051001306002,556,115000,1242.61330935252,115.142086330935,2.14928057553957,1.23381294964029,0,0.137259444764126,0.327550952719886,0.482829069355014,-0.909779186551748,1,75112.8424297525
G24051001306003,583,94500,1238.58833619211,116.164665523156,2.02915951972556,1.32246998284734,0,0.135991699874623,0.321292254362539,0.540089402995802,-0.873842365368612,1,41504.3243208509
G24051001306004,604,87342,1275.48509933775,123.622516556291,2.15066225165563,1.40562913907285,0,0.147613065049717,0.275646459527759,0.482170440150892,-0.840134089567897,1,38256.3415329502
G24051001307001,41,273000,2977.70731707317,103.048780487805,2.45121951219512,2.5609756097561,0,0.683761613457007,0.401568059650179,0.338898231127856,-0.37181840135233,1,46854.9969607142
G24051001307002,379,207000,1565.16622691293,93.0263852242744,2.06728232189974,1.50131926121372,0,0.238853864536545,0.462910153494585,0.521916699159473,-0.801346430157528,1,108211.402230554
G24051001307003,309,1e+05,1225.95792880259,111.650485436893,2.03236245954693,1.30097087378641,0,0.132013503304793,0.34892130422547,0.538562598210746,-0.882556954724599,1,46231.6873827405
G24051001307004,377,105500,1350.02122015915,131.291777188329,2.04774535809019,1.42440318302387,0,0.171089690231752,0.22870673174437,0.531229746389052,-0.832524095910917,1,50879.542553965
G24051001307005,524,125625,1378.3320610687,91.0782442748092,2.10209923664122,1.44083969465649,0,0.180006749414564,0.474833754769728,0.505319874057243,-0.825861612878845,1,41708.6591511188
G24051001307006,402,103750,1303.63930348259,108.883084577114,2.05970149253731,1.47512437810945,0,0.156480788386039,0.365859187713597,0.525530393824614,-0.811964435249495,1,31529.1824871598
G24051001308031,117,145000,1091.37606837607,69.2136752136752,1.94444444444444,1.31623931623932,0.34398203037922,0.0896242850477166,0.608655901267581,0.580472110607961,-0.876367944486756,0.336119405153481,70308.1936569234
G24051001308032,362,115000,1078.77071823204,83.6408839779006,1.90193370165746,1.27900552486188,0,0.0856539807528547,0.520354136005113,0.600736495555339,-0.891460532793611,1,42268.2191137564
G24051001308033,528,1e+05,1141.19128787879,82.6420454545455,1.99431818181818,1.27840909090909,0,0.105314573511056,0.526467529542685,0.556697870341917,-0.891702295229523,1,28742.5200838899
G24051001308041,525,95000,1252.85142857143,103.384761904762,2.04095238095238,1.39619047619048,0.43475388158303,0.140484142867845,0.399511684595411,0.534467880908343,-0.843960018859029,0.160930978868336,39070.8448831264
G24051001308042,676,85500,1189.85207100592,109.976331360947,2.13239644970414,1.34467455621302,0.220230126365275,0.120641249409271,0.359167968195149,0.490877539059331,-0.864841818501377,0.574958880458615,40865.9028106545
G24051001308051,134,132125,1540.62686567164,25.4850746268657,2.44776119402985,2.12686567164179,0.0576809971864878,0.231124707455126,0.876296904276245,0.340546771849027,-0.547783360425595,0.888676467543116,-42239.2315504622
G24051001308061,624,62020,1280.84935897436,90.7692307692308,2.08413461538462,1.3525641025641,0.217039839001148,0.149302644698886,0.47672507265931,0.513883403572638,-0.861643818227977,0.581116091260274,-4876.19679897118
G24051001401001,245,242500,2754.25714285714,142.187755102041,2.99183673469388,2.53877551020408,0,0.613381562427794,0.162017873229521,0.0811921834873373,-0.380817134774702,1,89371.4486083606
G24051001401002,194,195550,3217.18556701031,125.845360824742,2.92010309278351,2.97938144329897,0,0.759190023884953,0.262041535940982,0.11538679026316,-0.202219046646933,1,-32690.6647541128
G24051001401003,368,169225.5,2499.03260869565,69.1005434782609,2.79076086956522,2.45108695652174,0,0.532993548405362,0.609348324320962,0.177042748955263,-0.416361386138614,1,-29424.7957279904
G24051001401004,412,231250,2585.8932038835,86.9417475728155,2.62985436893204,2.6747572815534,0,0.560352010501874,0.500151192588618,0.253745037732122,-0.325697394982217,1,14065.6899433872
G24051001403003,74,149950,3981.02702702703,100.581081081081,3.16216216216216,3.22972972972973,0,0.999776996451963,0.416671619688153,0,-0.100741236285791,1,-141756.009645959
G24051001504001,120,48700,1520.45,94.325,2,1.18333333333333,0,0.224769604620402,0.454961978697472,0.553989412590089,-0.930240924092409,1,-25062.6781314972
G24051001505002,216,60000,1421.43055555556,84.4074074074074,1.99537037037037,1.25,0.0628966719598879,0.193581472512943,0.515662627547265,0.556196304091578,-0.903217821782178,0.878610286855498,-19927.9489442086
G24051001506005,70,71000,2047.91428571429,58.1428571428572,2.18571428571429,1.98571428571429,0,0.390904911853455,0.676414869376292,0.465461536358915,-0.604998585572843,1,-110181.699972246
G24051001507011,211,69000,2344.23222748815,89.4502369668247,2.17061611374408,1.93364928909953,0,0.484236107213159,0.484797977337277,0.472658662279277,-0.62610295152738,1,-100694.960873578
G24051001507012,248,61700,1558.12096774194,89.4314516129032,2.0625,1.44758064516129,0,0.236634820842763,0.484912953140251,0.524196377319982,-0.823129191951453,1,-35320.2093970367
G24051001507013,213,60000,1359.3896713615,90.4225352112676,2,1.21596244131455,0,0.174040469196232,0.478847023639372,0.553989412590089,-0.917014828243388,1,-11153.2461936755
G24051001507021,300,56950,1319.93333333333,82.19,1.98666666666667,1.19,0.160223211807193,0.161612915297063,0.529234274813205,0.560345260114378,-0.927538613861386,0.690771401501661,-12353.3193311847
G24051001507022,327,48750,1493.81957186544,99.6330275229358,1.98318042813456,1.53211009174312,0,0.21638182467073,0.422474183726401,0.562007110155133,-0.788865473703334,1,-48888.1726911429
G24051001507023,226,55500,1785.23008849558,97.1946902654867,2.09734513274336,1.5,0,0.308167329438562,0.437398032660499,0.507586101018949,-0.801881188118812,1,-49478.1424020719
G24051001508001,222,64500,2269.4954954955,100.545045045045,2.01801801801802,2.05405405405405,0,0.460696295575713,0.416892178331689,0.545400429449157,-0.577297297297297,1,-111737.833501632
G24051001508002,203,63000,2343.95073891626,91.9802955665025,2.2807881773399,2.02463054187192,0,0.484147446821089,0.469312747711778,0.420140899455423,-0.589224015997659,1,-105828.128758353
G24051001508003,360,64950,2258.32222222222,98.0361111111111,2.18055555555556,2.06388888888889,0,0.457177052210183,0.432248114390688,0.467920644032003,-0.573310781078108,1,-104024.925855519
G24051001508004,201,71500,2302.73134328358,101.432835820896,2.27611940298507,2.14925373134328,0,0.471164583065448,0.411458452794583,0.422366450799767,-0.53870843800798,1,-98609.0786241372
G24051001508005,179,53000,2119.31284916201,101.530726256983,2.11731843575419,1.9608938547486,0,0.413393301296398,0.410859314149671,0.498065055881956,-0.615059461253388,1,-101703.36779912
G24051001508006,219,74900,2630.51141552511,102.831050228311,2.23059360730594,2.5296803652968,0,0.574405398570095,0.402900678216848,0.444068076981659,-0.384503820245038,1,-144050.676406343
G24051001509001,458,47250,1663.7576419214,96.7445414847162,2.05021834061135,1.58951965065502,0,0.26990718030899,0.440153169334709,0.530050903901444,-0.76559470794241,1,-61872.5252983684
G24051001509002,456,50000,1471.69298245614,89.1052631578947,1.99122807017544,1.44298245614035,0,0.209412617789631,0.486909390348321,0.55817089122449,-0.824993051936773,1,-46627.8109127966
G24051001509003,214,79950,1895.47196261682,93.5093457943925,1.98831775700935,1.77570093457944,0,0.342890187692896,0.4599541921863,0.559558204229361,-0.690126769686314,1,-61840.9465432321
